mine_id,equipment_type,shift,maintenance_status,operating_hours,temperature_C,vibration,pressure_bar,dust_level_ug,rpm,oil_temp_C,load_percentage,humidity_pct,bearing_temp_C,machine_failure
JH-001,Loader,Morning,Overdue,9119.2,53.94,7.9989,134.24,179.04,1529.0,73.06,42.65,48.28,75.03,1
JH-001,Drill Rig,Night,Overdue,10406.6,63.48,3.2532,83.66,167.06,1422.7,79.53,93.7,44.39,68.65,1
CG-002,Dumper,Afternoon,Overdue,9923.4,77.48,4.6376,89.08,79.54,1623.6,67.03,26.0,37.24,90.26,1
JH-002,Excavator,Night,On Schedule,10030.3,36.44,1.3484,108.4,303.05,1685.5,98.14,30.47,79.87,44.32,1
OD-001,Conveyor,Afternoon,Recent,4098.8,67.5,,101.98,58.93,1656.1,52.3,56.41,80.82,,0
JH-002,Dumper,Night,Recent,3646.5,66.45,2.2975,68.3,205.34,1313.0,54.11,51.67,22.25,74.97,0
JH-002,Loader,Night,Recent,7527.2,86.38,5.4751,117.03,60.29,1298.2,70.86,88.66,50.29,96.2,1
OD-002,Dumper,Night,On Schedule,4534.5,52.26,5.0899,82.38,159.76,1278.8,,97.71,31.42,58.72,0
OD-002,Excavator,Night,Recent,3365.1,45.99,,139.7,33.06,1877.4,83.31,105.81,36.7,48.09,0
JH-001,Dumper,Morning,Overdue,10973.7,62.69,2.6354,98.95,44.48,1226.3,90.17,88.53,45.01,72.42,0
CG-001,Excavator,Night,Overdue,4405.5,,1.5454,113.52,200.29,1552.0,78.51,110.78,72.46,38.06,0
CG-001,Loader,Night,Overdue,4938.4,77.52,0.9041,98.87,209.63,1933.8,86.56,75.0,80.43,83.63,0
CG-001,Excavator,Morning,Recent,110.8,51.42,2.6501,115.21,155.24,,78.29,56.15,94.3,65.85,0
JH-001,Excavator,Morning,On Schedule,1897.6,45.72,2.3814,138.86,34.98,933.7,88.47,99.98,52.07,,0
OD-001,Drill Rig,Afternoon,Recent,9564.8,41.96,1.4485,89.55,198.37,1775.7,,78.14,86.51,46.29,1
JH-001,Drill Rig,Morning,On Schedule,7197.3,51.04,1.4447,110.6,304.46,1777.7,67.91,75.74,58.9,53.36,0
CG-002,Excavator,Afternoon,On Schedule,1005.1,61.11,1.5102,106.46,160.01,909.0,90.5,64.52,36.35,80.83,0
OD-001,Excavator,Morning,Overdue,3086.9,105.58,1.9365,121.85,269.67,1759.1,74.67,33.16,81.91,94.93,0
JH-001,Conveyor,Morning,On Schedule,10419.5,71.18,1.001,85.41,214.95,,75.31,67.97,20.89,,0
CG-002,Dumper,Night,Overdue,6301.5,61.29,5.8891,96.93,139.61,714.8,90.51,45.61,47.32,68.46,1
JH-002,Crusher,Night,Recent,8101.4,68.36,2.5378,79.42,140.36,1627.4,57.74,97.86,57.23,75.01,0
JH-002,Dumper,Morning,On Schedule,5133.2,34.46,1.4192,124.13,157.1,1575.3,63.69,107.52,81.3,49.75,0
JH-001,Loader,Night,On Schedule,3166.7,54.77,4.1311,151.74,262.26,,88.46,108.02,88.39,59.89,0
JH-001,Conveyor,Morning,Recent,6580.2,104.89,2.026,119.74,311.19,933.6,78.36,46.11,68.52,74.11,0
JH-001,Excavator,Morning,On Schedule,6657.5,55.7,1.9208,108.36,229.95,1838.9,,25.44,31.45,69.62,0
OD-002,Dumper,Morning,Overdue,3374.2,42.45,7.781,112.45,109.57,1571.0,66.03,55.64,34.06,58.11,0
JH-001,Conveyor,Afternoon,On Schedule,5841.8,,5.1957,66.05,309.47,991.9,77.14,102.75,32.61,75.56,0
OD-002,Drill Rig,Morning,Recent,1860.5,45.87,2.965,129.09,311.25,1294.0,82.11,81.12,60.97,54.03,0
JH-002,Conveyor,Morning,Overdue,4243.1,55.87,3.7728,95.11,164.22,1440.3,52.41,113.46,42.65,68.63,0
CG-002,Excavator,Morning,Recent,7559.8,62.85,5.4863,77.11,156.59,1305.6,71.1,114.64,83.28,68.44,0
OD-001,Conveyor,Night,On Schedule,8164.7,73.46,3.7044,86.25,273.35,1599.9,88.35,61.64,55.77,85.61,0
OD-001,Dumper,Night,Recent,6676.9,103.48,1.1572,131.88,91.11,1589.8,79.07,56.46,68.24,119.05,1
CG-002,Excavator,Night,Recent,7108.9,78.65,1.0498,100.4,307.36,1642.2,66.06,37.57,47.37,91.72,0
OD-001,Loader,Afternoon,On Schedule,1292.4,59.68,2.9938,106.33,233.54,1840.4,62.3,47.86,60.34,80.04,0
CG-002,Crusher,Morning,Overdue,11208.6,37.88,,110.09,211.83,1687.5,88.02,47.53,51.65,55.05,1
OD-002,Conveyor,Morning,Overdue,6808.2,105.65,2.7947,73.26,184.11,,81.11,82.83,93.76,128.76,1
JH-001,Conveyor,Morning,On Schedule,766.8,40.12,1.6812,93.68,52.99,1819.1,84.7,78.96,48.52,45.2,0
OD-002,Excavator,Afternoon,Recent,3251.4,41.77,3.3353,97.94,100.4,,73.75,29.89,20.73,42.15,0
CG-001,Crusher,Afternoon,On Schedule,3097.6,40.34,1.9854,83.96,242.79,1129.6,68.93,57.06,51.57,55.94,0
CG-002,Crusher,Night,Overdue,3167.1,32.89,,106.62,153.91,1457.9,86.63,64.79,89.72,40.34,0
OD-001,Conveyor,Afternoon,Recent,4986.2,86.53,,106.01,58.29,960.1,78.86,27.9,65.32,99.87,0
OD-002,Crusher,Afternoon,On Schedule,9834.2,25.94,3.3918,137.04,97.85,1703.8,67.78,34.63,24.28,29.26,1
OD-001,Excavator,Afternoon,Recent,8569.4,46.36,3.506,,187.37,,68.35,28.75,45.6,54.54,1
JH-002,Conveyor,Night,Overdue,2577.9,71.88,6.7946,48.12,21.13,,65.36,101.76,20.03,86.11,0
OD-002,Drill Rig,Afternoon,Recent,10707.0,77.41,7.3228,150.97,221.52,1832.9,86.05,106.97,79.91,98.31,1
JH-001,Drill Rig,Morning,Overdue,3304.8,49.19,6.1733,121.81,268.11,1781.1,83.72,106.47,68.02,51.34,1
JH-002,Excavator,Night,On Schedule,8754.2,50.45,4.7958,81.77,313.57,1533.3,76.48,113.28,35.58,,1
CG-001,Conveyor,Afternoon,Recent,8344.7,59.83,2.0393,78.5,287.99,1297.9,71.55,46.1,58.81,63.57,0
CG-001,Dumper,Morning,Recent,9421.7,40.83,4.0196,71.36,19.32,1436.3,72.72,85.39,25.92,57.09,1
OD-001,Crusher,Afternoon,Overdue,1393.8,84.85,4.786,102.67,289.76,,64.49,83.8,22.08,69.75,0
CG-001,Loader,Morning,Recent,7244.2,96.03,1.2981,97.73,57.98,1125.9,78.25,94.23,28.57,106.77,1
JH-001,Drill Rig,Morning,On Schedule,2768.3,80.85,1.2348,102.94,50.42,1265.4,98.26,36.19,52.96,103.32,0
JH-001,Crusher,Afternoon,On Schedule,9480.1,34.53,7.1593,114.63,80.04,1969.5,80.42,101.86,69.28,49.35,1
JH-002,Drill Rig,Afternoon,On Schedule,8649.0,66.54,,132.8,308.34,,,70.76,65.48,83.11,1
JH-001,Loader,Morning,On Schedule,1099.0,99.1,3.2478,44.42,238.11,1578.7,79.97,80.84,80.34,97.93,0
CG-001,Loader,Afternoon,Overdue,10256.4,68.46,,56.86,62.67,1709.8,66.1,113.94,43.16,,0
JH-002,Dumper,Afternoon,Recent,150.4,59.97,4.0424,97.32,22.32,1130.8,88.74,96.63,32.24,69.91,0
OD-002,Dumper,Afternoon,Overdue,5859.1,48.23,0.5426,119.85,58.27,1532.9,65.86,110.28,62.7,53.25,0
OD-001,Crusher,Morning,Overdue,10832.4,79.85,1.6036,105.69,213.41,1893.9,99.17,112.02,91.8,88.04,1
OD-002,Conveyor,Afternoon,Overdue,7308.9,60.71,2.712,94.49,21.86,,83.82,98.09,52.11,71.96,0
JH-002,Conveyor,Afternoon,On Schedule,1663.0,56.75,1.9917,108.83,156.22,683.4,87.18,106.56,83.02,64.59,0
CG-001,Crusher,Night,Overdue,8180.7,58.23,2.5716,79.5,317.14,1367.2,80.23,86.68,60.27,62.44,1
OD-001,Conveyor,Night,Overdue,10616.9,55.77,1.0504,94.63,112.65,1788.9,48.39,70.1,32.67,75.5,1
JH-002,Loader,Afternoon,On Schedule,5233.4,32.78,1.6536,113.56,144.55,1496.0,90.77,102.22,69.87,48.0,0
OD-002,Drill Rig,Morning,On Schedule,10241.3,89.38,2.4121,78.59,26.36,1586.3,80.89,26.13,60.12,94.63,0
OD-002,Crusher,Afternoon,On Schedule,4032.1,69.5,1.2311,135.14,308.74,1745.5,94.38,50.19,73.68,73.54,1
CG-001,Dumper,Afternoon,Recent,1000.5,56.61,2.5935,87.79,252.3,1860.4,76.11,32.83,45.77,68.47,0
CG-001,Loader,Morning,Recent,7077.8,101.0,1.9128,104.08,62.7,1351.0,81.57,80.76,91.4,120.35,1
CG-002,Conveyor,Morning,On Schedule,6509.3,72.24,,67.83,249.42,1766.9,,39.23,84.86,86.8,0
OD-002,Loader,Afternoon,On Schedule,10865.6,38.29,4.9294,116.25,108.02,,63.68,77.85,86.46,48.94,1
CG-002,Dumper,Morning,Recent,6522.8,68.6,2.6466,63.48,173.71,1141.7,81.01,85.47,26.58,76.74,0
CG-001,Crusher,Night,Overdue,1847.7,67.97,,81.39,91.41,1722.2,72.29,109.23,78.48,87.01,1
OD-001,Excavator,Morning,On Schedule,4768.5,57.1,2.6451,118.35,61.52,1507.7,107.83,70.17,52.29,66.66,0
JH-001,Dumper,Night,Recent,8162.0,87.92,1.4495,136.97,27.54,1353.1,57.81,59.56,22.58,96.01,1
JH-001,Drill Rig,Afternoon,Overdue,2646.1,78.03,9.2602,92.72,82.87,1838.5,71.14,39.06,53.39,91.4,0
JH-002,Drill Rig,Afternoon,On Schedule,5262.6,101.13,2.5324,133.09,128.14,1194.3,97.71,33.62,61.99,115.53,1
JH-001,Crusher,Afternoon,On Schedule,8461.6,39.73,1.6631,88.91,24.13,1038.0,58.35,95.67,42.54,44.72,1
JH-001,Conveyor,Night,Recent,11306.5,63.96,2.707,87.4,132.57,1797.7,91.22,39.53,84.02,67.43,1
OD-001,Excavator,Morning,Recent,1150.5,,2.8325,148.69,165.84,1647.1,65.6,36.92,27.17,99.91,1
CG-002,Conveyor,Night,Overdue,10825.7,88.8,4.0599,102.38,137.52,1496.1,85.39,73.47,61.57,104.62,1
JH-001,Drill Rig,Afternoon,On Schedule,4379.9,72.57,1.1867,99.37,98.65,1576.5,83.75,85.54,63.08,53.04,0
JH-002,Conveyor,Morning,Overdue,2203.5,60.48,2.2714,114.18,167.8,1662.3,53.95,36.63,37.17,74.14,0
JH-001,Crusher,Night,Overdue,3063.7,23.64,2.8386,68.45,51.98,,102.1,106.48,82.64,33.94,0
CG-001,Loader,Morning,Overdue,2851.2,63.58,3.1174,100.79,252.88,1704.4,,69.3,60.99,,0
OD-001,Excavator,Morning,On Schedule,3406.8,58.35,6.7597,76.67,219.57,1622.8,62.55,51.6,23.97,77.91,0
CG-001,Excavator,Night,On Schedule,9598.8,,5.3129,110.98,17.2,,79.85,74.95,76.71,72.52,0
OD-002,Crusher,Night,On Schedule,1151.0,79.98,3.9954,66.01,42.34,1510.6,89.4,43.84,60.02,100.76,0
JH-002,Dumper,Morning,Recent,2306.3,55.06,4.3935,99.67,118.18,1255.8,83.21,53.19,32.96,,0
CG-001,Loader,Morning,On Schedule,10099.2,82.94,1.9107,141.1,307.59,1155.5,83.72,86.33,50.82,97.95,1
JH-001,Excavator,Night,Overdue,3415.7,,2.9791,94.22,32.1,1533.3,84.44,106.54,76.52,52.98,0
OD-002,Drill Rig,Afternoon,Recent,11595.6,49.33,2.5903,106.23,204.01,,68.42,107.12,27.71,60.39,1
OD-001,Dumper,Morning,Recent,11703.0,39.94,1.6968,94.53,148.17,2000.1,74.37,92.85,63.9,,1
CG-002,Dumper,Morning,Recent,1987.0,58.92,8.0071,83.04,211.0,1271.9,73.99,49.67,48.55,70.31,0
CG-001,Conveyor,Night,On Schedule,998.0,53.99,1.7246,145.33,89.82,,78.67,78.75,79.88,57.37,0
JH-001,Conveyor,Morning,On Schedule,363.0,115.0,1.1247,95.59,221.15,1529.6,49.24,70.67,59.27,99.6,0
CG-002,Loader,Afternoon,On Schedule,8676.2,59.98,3.722,125.89,229.85,1686.5,65.22,45.25,70.32,72.78,1
OD-002,Dumper,Morning,Overdue,10691.3,39.72,3.2909,83.33,313.84,1880.3,83.59,86.54,87.91,54.79,1
OD-001,Loader,Night,Overdue,2570.2,,11.4806,138.35,49.16,1566.8,,95.05,21.83,77.45,0
JH-002,Excavator,Morning,On Schedule,8959.0,61.17,3.6924,77.56,171.31,1801.7,101.99,89.7,88.87,79.16,1
CG-001,Drill Rig,Afternoon,On Schedule,3529.6,32.07,1.9686,116.91,149.35,1030.1,86.57,37.45,22.66,43.15,1
OD-001,Conveyor,Morning,Recent,11052.2,66.72,1.5455,44.81,49.91,1220.9,85.74,48.62,63.52,81.62,1
CG-002,Conveyor,Afternoon,On Schedule,11784.3,67.46,2.5208,97.54,217.24,1444.1,73.93,74.53,36.78,79.39,0
JH-002,Drill Rig,Night,Recent,11171.1,74.54,3.0947,114.23,164.93,1198.6,61.67,92.86,40.66,82.68,1
JH-001,Excavator,Afternoon,On Schedule,7145.6,113.8,1.0572,102.37,287.43,1153.9,,50.23,70.69,125.42,1
OD-001,Excavator,Night,On Schedule,7329.6,82.28,3.416,96.05,298.9,1358.2,77.01,76.58,74.55,87.5,1
OD-002,Excavator,Afternoon,On Schedule,11450.3,52.79,1.8368,,85.94,1681.9,81.09,103.07,34.97,64.02,0
OD-002,Excavator,Night,On Schedule,2176.7,85.18,4.8007,,216.99,1575.5,67.92,102.81,29.9,90.42,0
OD-002,Excavator,Afternoon,On Schedule,7218.3,40.63,6.1818,80.63,142.53,2001.4,72.68,101.32,20.44,56.98,0
CG-001,Dumper,Afternoon,On Schedule,1724.7,73.85,1.7221,,311.24,821.7,,67.6,58.77,80.63,0
JH-002,Loader,Night,On Schedule,5508.4,60.76,1.5365,106.18,281.25,,103.42,89.73,73.35,64.3,0
OD-001,Conveyor,Night,On Schedule,10645.6,70.8,2.6089,122.45,203.81,772.1,113.11,52.17,92.33,79.45,1
OD-002,Conveyor,Night,On Schedule,10704.9,99.86,1.7294,100.93,163.13,1753.7,85.79,52.41,52.5,82.2,0
JH-002,Loader,Night,On Schedule,4254.0,71.99,3.8281,71.97,21.65,,62.54,84.48,56.8,77.64,0
JH-002,Crusher,Morning,On Schedule,5310.6,,2.9054,113.46,22.77,942.7,84.19,78.72,41.14,111.99,0
CG-001,Drill Rig,Morning,Overdue,11800.2,50.19,1.5122,102.98,48.39,867.4,88.36,58.35,27.44,76.1,1
JH-002,Conveyor,Morning,Overdue,6586.2,52.35,,68.05,15.51,1771.1,74.98,97.41,63.7,70.76,0
JH-002,Dumper,Afternoon,Overdue,7788.8,,5.6014,77.15,16.49,1568.6,66.98,87.5,44.97,51.74,0
OD-001,Loader,Night,Recent,565.7,92.35,2.7375,,231.66,920.1,77.86,80.47,68.69,92.34,0
OD-002,Excavator,Morning,Overdue,6423.9,67.95,5.468,132.79,226.65,1042.2,79.1,73.0,63.95,81.23,0
CG-002,Crusher,Night,Overdue,8835.0,37.53,0.8044,102.6,291.89,1592.9,80.65,56.56,60.2,,1
OD-002,Excavator,Afternoon,On Schedule,3993.0,69.64,3.6407,110.4,118.37,651.3,68.42,70.26,30.92,92.05,0
CG-001,Drill Rig,Night,On Schedule,2966.1,60.48,17.9149,121.24,25.66,1366.4,62.73,105.19,72.0,75.32,0
JH-002,Crusher,Night,Overdue,4190.2,56.73,,40.96,40.54,884.5,86.68,60.97,38.89,59.08,0
CG-002,Drill Rig,Night,On Schedule,1185.0,49.52,4.9414,91.15,145.54,898.9,66.7,102.63,67.03,52.03,1
CG-002,Crusher,Morning,Overdue,3611.8,80.16,3.9916,115.99,219.86,1739.2,73.22,30.2,27.87,86.06,0
OD-002,Dumper,Night,On Schedule,11674.1,42.57,4.4751,91.38,28.44,1410.4,86.52,99.34,51.04,,1
JH-001,Crusher,Afternoon,On Schedule,5971.4,45.62,3.1972,131.22,188.5,1195.3,87.02,62.01,87.5,58.12,1
OD-001,Drill Rig,Night,On Schedule,2131.8,83.62,2.7001,103.85,198.92,1863.3,78.57,43.63,57.88,,0
OD-002,Dumper,Night,Recent,334.1,102.73,4.1549,84.15,279.41,2044.4,60.5,49.02,69.64,113.1,0
JH-001,Excavator,Afternoon,Overdue,11730.7,56.48,2.2577,124.9,30.12,1256.4,78.31,101.27,20.0,63.72,1
OD-002,Conveyor,Afternoon,Overdue,7153.0,27.42,1.6379,77.37,142.61,2060.6,59.05,51.59,70.61,34.98,0
CG-002,Conveyor,Night,Recent,9290.4,53.77,2.1378,,261.35,1497.7,95.55,62.87,45.09,60.56,1
CG-002,Loader,Night,Recent,7282.7,50.37,1.8558,129.21,290.06,1742.6,93.74,96.75,77.29,54.22,1
JH-002,Drill Rig,Morning,Overdue,4743.4,80.13,2.2371,75.95,303.64,,91.86,112.58,29.86,91.39,0
CG-001,Crusher,Afternoon,Overdue,2349.1,79.48,7.5711,109.33,74.82,1870.7,73.97,59.56,32.7,89.92,0
JH-001,Conveyor,Afternoon,Overdue,9841.9,90.85,4.3776,261.74,211.87,1329.5,66.45,74.45,47.46,69.1,1
CG-002,Crusher,Afternoon,Overdue,2084.2,65.89,1.2423,128.95,225.77,1001.8,,56.84,25.91,74.78,0
JH-001,Drill Rig,Afternoon,Overdue,6491.1,,,72.47,28.46,826.4,108.5,48.86,72.6,43.92,1
CG-002,Conveyor,Morning,On Schedule,10183.6,82.36,2.4078,112.88,155.76,522.1,59.83,33.87,21.91,83.2,1
CG-001,Excavator,Morning,Overdue,5323.1,42.22,4.1988,79.98,192.87,2036.2,,55.34,93.64,50.71,0
CG-002,Conveyor,Night,On Schedule,11188.7,45.92,0.7083,99.23,279.09,1819.0,81.1,43.53,78.82,,0
JH-002,Crusher,Morning,Overdue,11969.9,63.46,1.561,91.23,193.8,1437.7,66.8,67.67,29.84,76.81,0
OD-001,Loader,Night,Overdue,8156.7,58.87,5.476,,151.06,1660.2,91.75,91.25,85.62,67.89,0
OD-002,Drill Rig,Night,Overdue,7754.1,77.98,2.1737,142.81,33.13,1333.5,72.49,91.36,75.85,84.84,1
CG-001,Drill Rig,Night,On Schedule,11214.8,68.13,2.2631,122.57,318.5,1728.1,62.25,112.16,45.9,81.03,0
JH-002,Drill Rig,Morning,On Schedule,11450.3,82.22,2.2477,118.36,251.07,689.2,76.34,91.52,49.95,90.41,1
JH-001,Excavator,Morning,Overdue,10235.2,29.2,1.9599,94.56,90.41,1510.6,83.87,25.43,75.87,35.82,1
JH-001,Conveyor,Morning,On Schedule,6703.3,62.36,3.6277,108.22,187.78,1258.9,79.03,97.91,29.27,67.65,0
JH-002,Dumper,Afternoon,Overdue,7687.0,63.36,2.6328,117.27,184.89,1740.5,82.65,82.84,43.64,62.99,1
CG-001,Crusher,Morning,Overdue,9404.3,60.71,10.3162,72.56,195.22,1020.2,91.65,27.76,62.84,72.47,1
OD-001,Crusher,Morning,On Schedule,11651.6,27.29,2.7877,95.32,235.64,1177.9,64.45,58.04,84.37,41.24,1
OD-001,Loader,Afternoon,On Schedule,2700.9,55.14,1.6365,138.99,139.99,1529.3,69.72,111.78,56.1,62.81,0
JH-002,Drill Rig,Morning,On Schedule,7042.1,,1.4025,106.84,233.8,,62.54,36.45,79.67,99.3,0
JH-002,Excavator,Night,On Schedule,11983.2,65.15,1.8065,46.52,178.55,2024.0,69.22,93.18,24.89,,0
CG-001,Dumper,Night,On Schedule,2001.2,41.64,1.5188,54.56,107.21,1442.9,,40.72,91.98,54.44,0
OD-002,Excavator,Morning,On Schedule,5526.5,36.74,3.6792,126.95,126.21,1305.0,65.71,73.49,72.06,49.64,1
OD-001,Dumper,Morning,Recent,9861.9,93.21,3.7331,83.1,110.12,2238.0,94.48,45.36,24.17,94.07,1
CG-002,Drill Rig,Afternoon,On Schedule,9870.7,44.68,2.4019,,291.16,,,90.95,54.4,44.36,1
CG-001,Conveyor,Afternoon,On Schedule,3982.7,69.18,3.0771,60.6,75.52,1370.6,67.42,45.69,63.98,76.97,0
CG-001,Excavator,Morning,Overdue,4272.9,66.37,3.1001,61.25,82.02,1438.1,,25.75,92.64,,0
OD-001,Drill Rig,Afternoon,On Schedule,5294.7,64.5,4.4365,126.85,283.06,1446.7,84.43,88.54,77.64,70.3,0
JH-001,Conveyor,Afternoon,On Schedule,8422.9,,3.0489,147.58,191.82,1079.6,72.97,97.71,80.49,100.99,0
JH-001,Conveyor,Morning,On Schedule,2847.8,42.32,6.6051,101.17,255.78,1879.6,,111.08,28.08,52.63,0
JH-001,Dumper,Afternoon,Overdue,10436.1,48.93,,90.11,134.4,1350.8,71.67,36.0,71.54,59.08,1
CG-002,Loader,Afternoon,On Schedule,10078.2,96.47,3.1976,107.42,275.94,,85.71,74.98,85.96,95.55,1
OD-001,Drill Rig,Night,Overdue,2290.3,52.3,7.7419,103.45,197.14,1363.9,65.1,25.88,59.57,70.76,0
OD-002,Crusher,Morning,On Schedule,1477.6,75.81,1.829,81.01,315.92,1547.1,79.61,96.65,37.15,85.69,0
OD-001,Loader,Night,On Schedule,2884.8,87.8,2.1637,72.5,111.81,,82.51,83.99,90.92,89.47,0
CG-002,Dumper,Morning,Overdue,476.2,67.03,2.9064,103.74,219.21,1253.6,83.0,68.63,26.02,80.85,0
CG-001,Crusher,Night,Recent,4839.3,60.83,,63.51,317.36,1525.3,70.42,74.56,84.06,77.05,0
CG-002,Excavator,Morning,On Schedule,2589.2,56.96,1.8281,124.27,261.58,818.2,67.49,41.04,73.74,66.68,0
OD-001,Loader,Afternoon,Recent,3407.0,56.23,2.5754,106.31,106.64,1833.8,82.51,51.66,69.99,64.52,0
CG-001,Dumper,Afternoon,Overdue,8609.3,38.37,0.7541,118.79,189.87,1717.9,83.98,84.24,70.93,49.2,1
JH-001,Dumper,Afternoon,On Schedule,4625.2,79.68,2.9197,117.06,229.27,1519.7,81.79,105.8,84.73,89.08,0
CG-002,Crusher,Morning,On Schedule,3017.5,108.01,3.2024,99.11,89.83,1592.0,79.39,51.6,70.93,,0
OD-001,Dumper,Afternoon,On Schedule,6909.0,82.85,1.6754,96.91,300.24,,77.82,83.3,47.14,85.21,0
CG-002,Conveyor,Night,On Schedule,10474.9,70.8,5.0616,159.49,249.26,1271.9,71.37,102.98,48.47,87.18,1
JH-001,Drill Rig,Afternoon,Overdue,11894.7,54.15,3.2356,90.81,39.17,1170.0,62.72,75.13,41.47,71.94,1
CG-002,Crusher,Afternoon,Recent,5965.5,69.75,6.2569,98.5,279.33,,64.93,53.55,41.61,77.86,0
CG-002,Loader,Morning,On Schedule,5270.3,51.13,1.7448,116.24,61.03,1308.8,,101.27,79.87,63.53,1
JH-001,Crusher,Night,Recent,4338.7,18.39,1.3391,99.89,177.47,1326.4,89.88,87.82,65.81,37.66,0
CG-002,Conveyor,Night,On Schedule,6074.8,30.75,2.86,45.45,200.82,1315.3,96.6,85.53,58.84,45.97,1
JH-002,Excavator,Morning,Overdue,5585.0,91.19,3.9318,95.9,36.87,1801.8,73.59,54.49,45.93,104.21,0
OD-002,Crusher,Afternoon,Recent,8489.5,59.05,4.1161,106.1,196.64,,,29.66,29.21,77.63,0
JH-002,Conveyor,Afternoon,Recent,4970.1,65.84,1.5244,143.04,150.58,1565.4,86.13,67.45,24.04,77.26,0
JH-001,Drill Rig,Night,Overdue,4949.5,47.24,1.6139,,187.95,1232.9,88.39,103.83,25.74,56.25,1
JH-002,Loader,Afternoon,On Schedule,3491.3,51.48,1.1288,274.73,184.68,1682.8,68.65,100.31,52.15,63.42,0
JH-002,Crusher,Night,On Schedule,9132.8,79.21,2.3402,82.57,283.76,1789.5,92.17,55.02,73.24,92.03,1
JH-002,Drill Rig,Afternoon,Recent,1676.9,75.8,1.322,114.23,60.72,1234.2,64.26,46.54,75.78,81.37,0
CG-002,Loader,Afternoon,Overdue,6717.9,65.9,4.7555,105.48,168.1,1828.5,86.93,105.86,69.43,81.8,1
JH-001,Loader,Afternoon,Overdue,1220.7,52.53,2.916,129.44,170.11,1296.8,89.43,40.12,20.59,,0
JH-001,Crusher,Night,Recent,2965.2,,2.969,79.77,109.02,1905.4,93.21,65.09,57.19,68.08,0
JH-002,Dumper,Afternoon,Recent,9504.7,42.9,2.6764,123.05,219.82,1503.2,88.19,90.71,26.32,53.07,1
OD-002,Conveyor,Afternoon,Overdue,2108.6,78.94,,103.34,76.4,1774.3,70.68,58.65,77.14,84.76,0
OD-002,Crusher,Night,Recent,199.3,44.27,2.9495,120.89,83.89,1345.5,76.88,28.38,59.83,53.92,0
CG-002,Conveyor,Night,Recent,11381.4,24.68,2.3162,96.98,249.35,2017.9,74.13,75.66,43.39,36.8,1
JH-001,Excavator,Afternoon,Recent,233.3,49.44,3.7011,99.67,168.26,1584.2,69.56,112.62,92.25,72.83,0
CG-002,Excavator,Night,On Schedule,7308.6,82.99,2.811,138.5,29.1,1206.8,94.99,88.63,94.64,88.14,1
JH-001,Dumper,Night,Recent,3291.1,74.94,1.7662,233.75,262.44,1321.3,72.3,49.15,55.39,79.61,0
CG-001,Drill Rig,Night,Recent,3531.6,104.3,3.4968,124.36,239.86,1543.4,,103.12,33.15,100.88,0
OD-001,Drill Rig,Afternoon,Overdue,1793.5,64.36,7.1591,84.41,207.6,1190.5,59.02,87.13,29.08,76.91,0
JH-001,Crusher,Morning,On Schedule,6715.4,65.38,6.7234,123.98,86.4,1801.9,77.08,48.83,37.35,77.95,0
CG-002,Loader,Afternoon,Overdue,645.2,79.87,3.6181,115.05,143.56,1543.0,81.63,77.23,71.44,89.19,0
CG-001,Excavator,Afternoon,Recent,6432.1,88.48,3.016,119.08,67.88,,97.71,90.95,77.77,113.28,1
JH-001,Excavator,Night,Recent,5640.6,60.92,8.4939,124.33,84.57,1573.4,77.04,88.55,46.59,66.37,0
OD-001,Excavator,Morning,Overdue,3659.6,34.27,3.2325,114.96,75.46,1626.9,,61.34,70.58,38.4,0
CG-001,Excavator,Afternoon,On Schedule,8352.1,75.4,1.5997,127.23,299.08,918.2,70.18,33.84,49.33,83.44,0
OD-002,Drill Rig,Afternoon,On Schedule,7800.9,86.46,1.5443,87.78,312.91,1138.5,60.37,34.06,71.64,93.78,1
JH-002,Crusher,Morning,Recent,2535.1,46.44,,87.5,180.31,1830.2,69.81,113.02,34.36,54.56,1
CG-001,Loader,Morning,On Schedule,7764.1,38.73,6.6618,138.79,293.04,1289.6,85.11,96.8,31.7,52.01,1
OD-001,Drill Rig,Night,On Schedule,11642.8,53.47,1.9941,116.5,18.29,2100.2,,94.68,56.99,33.5,1
JH-002,Excavator,Night,Overdue,6652.2,44.16,3.9812,145.05,126.12,1668.5,101.72,51.01,86.23,51.74,1
CG-002,Dumper,Afternoon,On Schedule,4493.9,69.11,,83.54,171.51,1313.9,70.21,76.08,79.23,79.71,0
JH-002,Dumper,Night,On Schedule,2156.0,47.11,2.6824,117.1,209.64,2426.6,78.35,44.02,20.02,56.74,0
CG-002,Excavator,Morning,On Schedule,5424.1,58.87,2.5737,134.66,185.37,1779.3,63.29,108.23,29.83,73.19,1
OD-001,Conveyor,Night,On Schedule,5406.6,64.66,3.2578,96.82,54.45,1322.5,,48.71,91.05,75.11,0
JH-002,Conveyor,Morning,On Schedule,1821.4,55.63,2.7551,,98.56,1054.8,85.32,66.18,20.04,61.79,0
CG-002,Drill Rig,Afternoon,Recent,8306.2,28.23,4.9449,131.43,16.18,1478.8,88.96,109.67,90.59,37.7,1
JH-002,Loader,Morning,Overdue,10069.5,53.0,3.2849,68.29,83.11,1499.4,70.77,113.65,88.42,61.3,0
OD-001,Drill Rig,Morning,Recent,9219.5,53.81,5.0379,114.72,170.55,1594.3,89.69,100.83,53.75,61.44,1
