attendance_id,worker_id,mine_id,shift_date,shift_type,attendance_status,check_in_time,check_out_time,training_status,training_expiry,medical_fitness,medical_expiry,ppe_status,ppe_issues
ATT-07269,WRK-6508,JH-003,2023-01-11,Morning,Present,08:58:00,15:58:00,Certified,2023-07-26,Fit,2023-06-03,Compliant,
ATT-07270,WRK-7368,JH-002,2023-02-07,Morning,Present,08:20:00,15:32:00,Certified,2023-07-27,Pending,2023-01-31,Compliant,
ATT-07271,WRK-9864,JH-003,2023-01-07,Night,Present,23:10:00,08:36:00,Certified,2023-09-17,Fit,2023-12-31,Compliant,
ATT-07272,WRK-7928,CG-001,2023-03-27,Night,Present,22:59:00,08:48:00,Certified,2024-03-20,Fit,2023-07-17,Compliant,
ATT-07273,WRK-1430,JH-002,2023-02-01,Afternoon,Present,14:41:00,23:02:00,Expired,2023-01-06,Fit,2023-09-08,Compliant,
ATT-07274,WRK-0749,JH-002,2023-02-09,Night,Present,22:12:00,08:04:00,Pending,2023-01-13,Fit,2023-11-02,Partial,Helmet missing
ATT-07275,WRK-0339,JH-002,2023-03-07,Afternoon,Present,14:23:00,23:16:00,Certified,2023-12-06,Fit,2023-07-03,Compliant,
ATT-07276,WRK-7356,OD-001,2023-02-05,Morning,Present,08:33:00,16:22:00,Pending,2023-01-29,Unfit,2023-01-26,Compliant,
ATT-07277,WRK-4309,CG-001,2023-01-10,Night,Present,22:46:00,08:05:00,Certified,2023-08-29,Fit,2024-01-06,Compliant,
ATT-07278,WRK-7740,CG-001,2023-02-15,Morning,Present,07:58:00,14:38:00,Pending,2023-01-31,Unfit,2023-01-22,Partial,None
ATT-07279,WRK-0573,OD-001,2023-03-02,Night,Present,22:05:00,06:01:00,Certified,2023-12-24,Fit,2023-08-09,Compliant,
ATT-07280,WRK-0511,OD-002,2023-01-22,Afternoon,Present,16:46:00,22:39:00,Certified,2023-08-20,Fit,2023-05-13,Partial,Boots missing
ATT-07281,WRK-0936,JH-001,2023-01-04,Morning,Present,06:29:00,14:18:00,Certified,2023-04-22,Fit,2023-09-17,Partial,None
ATT-07282,WRK-5545,CG-001,2023-03-22,Morning,Present,06:43:00,15:23:00,Expired,2023-03-08,Fit,2024-02-24,Compliant,
ATT-07283,WRK-6898,CG-001,2023-03-20,Afternoon,Present,16:26:00,23:04:00,Certified,2023-10-18,Pending,2023-02-28,Non-Compliant,Helmet missing
ATT-07284,WRK-2265,JH-002,2023-03-23,Afternoon,Present,14:29:00,23:45:00,Pending,2023-02-22,Fit,2023-11-16,Compliant,
ATT-07285,WRK-3334,CG-002,2023-03-02,Afternoon,Present,14:50:00,22:15:00,Certified,2023-10-04,Fit,2024-01-05,Compliant,
ATT-07286,WRK-5699,OD-002,2023-01-02,Morning,Present,08:31:00,15:14:00,Certified,2023-05-15,Fit,2023-04-10,Partial,None
ATT-07287,WRK-6792,JH-001,2023-02-19,Night,Present,22:51:00,07:26:00,Pending,2023-02-10,Unfit,2023-01-26,Partial,Helmet missing
ATT-07288,WRK-5162,OD-001,2023-01-09,Afternoon,On Leave,,,Certified,2023-06-04,Unfit,2022-12-17,Compliant,
ATT-07289,WRK-5361,OD-002,2023-01-16,Morning,Present,06:45:00,16:10:00,Pending,2023-01-08,Fit,2023-05-09,Compliant,
ATT-07290,WRK-2333,OD-001,2023-02-16,Afternoon,Present,14:09:00,23:44:00,Pending,2023-01-26,Fit,2024-02-01,Compliant,
ATT-07291,WRK-4820,OD-001,2023-02-23,Morning,Present,07:05:00,14:13:00,Certified,2023-11-15,Fit,2023-08-26,Compliant,
ATT-07292,WRK-2235,OD-001,2023-01-31,Afternoon,Present,16:39:00,23:46:00,Expired,2023-01-19,Pending,2023-01-25,Compliant,
ATT-07293,WRK-6009,OD-002,2023-02-24,Morning,Present,07:11:00,14:30:00,Certified,2024-02-24,Pending,2023-02-21,Non-Compliant,Helmet missing
ATT-07294,WRK-2518,OD-001,2023-01-04,Morning,Present,06:49:00,15:42:00,Certified,2023-06-03,Fit,2023-04-28,Compliant,
ATT-07295,WRK-8621,CG-002,2023-02-14,Afternoon,Present,14:27:00,22:28:00,Expired,2023-02-06,Pending,2023-02-02,Compliant,
ATT-07296,WRK-6966,CG-002,2023-02-19,Night,Present,23:49:00,07:24:00,Certified,2023-06-03,Fit,2023-11-02,Compliant,
ATT-07297,WRK-3218,CG-001,2023-02-18,Night,Present,22:27:00,06:03:00,Certified,2023-08-20,Fit,2023-10-31,Compliant,
ATT-07298,WRK-6026,OD-001,2023-01-26,Afternoon,Present,16:54:00,22:03:00,Certified,2023-06-02,Fit,2023-05-01,Partial,Helmet missing
ATT-07299,WRK-8405,OD-001,2023-03-20,Night,Absent,,,Certified,2023-12-03,Pending,2023-02-21,Compliant,
ATT-07300,WRK-6466,JH-001,2023-02-07,Morning,Present,08:23:00,16:07:00,Certified,2023-07-05,Fit,2023-10-10,Compliant,
ATT-07301,WRK-0513,JH-002,2023-03-29,Afternoon,Present,16:23:00,22:16:00,Certified,2024-02-27,Fit,2024-03-16,Compliant,
ATT-07302,WRK-9347,JH-002,2023-02-04,Morning,Present,07:15:00,14:00:00,Certified,2023-08-14,Pending,2023-02-01,Compliant,
ATT-07303,WRK-5217,JH-003,2023-01-19,Afternoon,Late,,,Certified,2023-06-12,Fit,2023-11-19,Compliant,
ATT-07304,WRK-3459,OD-001,2023-01-16,Night,Present,23:09:00,06:03:00,Pending,2022-12-29,Fit,2023-09-12,Compliant,
ATT-07305,WRK-0816,OD-001,2023-01-02,Afternoon,On Leave,,,Certified,2023-08-08,Unfit,2022-12-07,Partial,Boots missing
ATT-07306,WRK-4710,JH-001,2023-01-29,Night,Present,22:35:00,07:01:00,Pending,2023-01-27,Fit,2023-07-09,Compliant,
ATT-07307,WRK-0788,OD-002,2023-03-28,Morning,Present,08:32:00,16:57:00,Certified,2023-07-22,Fit,2023-09-16,Compliant,
ATT-07308,WRK-7923,CG-001,2023-03-29,Morning,Present,06:31:00,15:05:00,Certified,2023-07-04,Unfit,2023-03-18,Partial,Boots missing
ATT-07309,WRK-9626,JH-002,2023-03-27,Night,Late,,,Certified,2024-03-25,Fit,2023-09-22,Compliant,
ATT-07310,WRK-8855,OD-002,2023-02-05,Afternoon,Present,16:48:00,22:41:00,Certified,2023-12-13,Fit,2024-01-10,Non-Compliant,Helmet missing
ATT-07311,WRK-1357,CG-001,2023-03-11,Night,Present,22:54:00,07:41:00,Pending,2023-02-21,Fit,2023-12-23,Compliant,
ATT-07312,WRK-6274,OD-001,2023-02-25,Afternoon,Present,14:49:00,22:01:00,Certified,2024-01-12,Fit,2023-09-10,Compliant,
ATT-07313,WRK-3136,CG-001,2023-01-13,Night,Present,22:58:00,08:03:00,Certified,2023-10-31,Fit,2023-09-28,Partial,None
ATT-07314,WRK-1030,CG-002,2023-01-01,Morning,Present,08:05:00,14:07:00,Certified,2023-09-30,Fit,2023-06-22,Compliant,
ATT-07315,WRK-7329,OD-002,2023-03-19,Afternoon,Present,15:23:00,22:41:00,Pending,2023-02-28,Pending,2023-03-05,Compliant,
ATT-07316,WRK-0145,JH-003,2023-02-02,Morning,On Leave,,,Certified,2023-05-03,Fit,2023-05-06,Compliant,
ATT-07317,WRK-2495,JH-003,2023-03-30,Morning,Absent,,,Certified,2023-12-27,Unfit,2023-03-01,Compliant,
ATT-07318,WRK-0080,JH-002,2023-02-02,Night,Present,22:57:00,08:33:00,Certified,2023-10-22,Fit,2023-08-25,Compliant,
ATT-07319,WRK-0876,OD-002,2023-01-05,Morning,Present,08:50:00,14:33:00,Certified,2023-12-11,Fit,2023-10-17,Compliant,
ATT-07320,WRK-0528,OD-002,2023-03-19,Morning,Present,08:13:00,14:22:00,Pending,2023-03-15,Fit,2023-08-18,Partial,Boots missing
ATT-07321,WRK-1760,JH-003,2023-02-19,Morning,Present,06:11:00,14:45:00,Pending,2023-02-13,Unfit,2023-01-28,Compliant,
ATT-07322,WRK-3563,OD-002,2023-02-25,Night,On Leave,,,Certified,2023-07-05,Unfit,2023-02-06,Partial,Boots missing
ATT-07323,WRK-2715,JH-003,2023-02-20,Morning,Absent,,,Certified,2023-10-09,Fit,2024-01-27,Compliant,
ATT-07324,WRK-5663,OD-002,2023-02-02,Afternoon,Present,14:09:00,23:11:00,Certified,2023-06-07,Fit,2023-09-09,Compliant,
ATT-07325,WRK-9619,JH-002,2023-03-10,Night,Present,23:16:00,07:27:00,Certified,2024-02-05,Fit,2023-07-31,Compliant,
ATT-07326,WRK-5909,CG-002,2023-02-08,Morning,On Leave,,,Certified,2023-07-24,Unfit,2023-01-30,Compliant,
ATT-07327,WRK-8776,JH-001,2023-03-18,Morning,Present,07:28:00,15:17:00,Certified,2024-02-13,Fit,2023-11-18,Non-Compliant,None
ATT-07328,WRK-4655,JH-001,2023-01-14,Afternoon,Present,14:14:00,22:15:00,Expired,2023-01-13,Fit,2023-06-17,Compliant,
ATT-07329,WRK-5178,OD-002,2023-01-20,Afternoon,Present,16:57:00,23:22:00,Certified,2024-01-18,Fit,2023-08-23,Partial,Helmet missing
ATT-07330,WRK-4197,OD-001,2023-02-23,Morning,Present,07:22:00,14:32:00,Certified,2023-10-29,Fit,2023-08-15,Compliant,
ATT-07331,WRK-9003,OD-002,2023-02-15,Morning,Present,08:15:00,16:07:00,Certified,2023-10-16,Pending,2023-01-17,Compliant,
ATT-07332,WRK-2445,OD-001,2023-01-05,Afternoon,Present,14:54:00,23:05:00,Certified,2023-06-24,Fit,2023-04-19,Compliant,
ATT-07333,WRK-1505,CG-001,2023-01-12,Afternoon,Present,15:17:00,22:04:00,Certified,2023-07-01,Fit,2023-05-26,Partial,Boots missing
ATT-07334,WRK-8355,JH-002,2023-01-13,Night,Present,23:06:00,08:20:00,Certified,2023-04-15,Unfit,2022-12-16,Compliant,
ATT-07335,WRK-0179,OD-001,2023-02-25,Night,Present,22:31:00,06:37:00,Certified,2023-08-16,Fit,2024-01-16,Compliant,
ATT-07336,WRK-4690,CG-002,2023-03-07,Morning,Present,06:17:00,16:28:00,Certified,2023-11-23,Fit,2023-10-07,Partial,None
ATT-07337,WRK-0506,JH-001,2023-02-10,Night,Present,23:54:00,07:31:00,Certified,2023-07-07,Fit,2023-07-31,Compliant,
ATT-07338,WRK-4932,CG-001,2023-01-11,Night,On Leave,,,Certified,2024-01-03,Fit,2023-10-24,Compliant,
ATT-07339,WRK-4809,JH-003,2023-03-21,Night,Present,22:06:00,06:00:00,Certified,2023-12-18,Fit,2024-01-22,Partial,Helmet missing
ATT-07340,WRK-0821,JH-003,2023-02-11,Morning,Present,06:38:00,16:20:00,Certified,2023-10-07,Fit,2024-01-13,Compliant,
ATT-07341,WRK-4562,JH-003,2023-01-31,Morning,Present,06:28:00,15:19:00,Certified,2023-08-06,Fit,2023-07-01,Compliant,
ATT-07342,WRK-7023,JH-003,2023-01-18,Afternoon,Present,14:12:00,22:18:00,Pending,2022-12-28,Fit,2023-10-03,Compliant,
ATT-07343,WRK-0899,CG-001,2023-03-21,Morning,Present,07:32:00,15:25:00,Certified,2024-02-05,Fit,2023-11-13,Partial,Boots missing
ATT-07344,WRK-0525,CG-001,2023-01-25,Night,Present,23:14:00,08:14:00,Pending,2023-01-07,Unfit,2023-01-07,Compliant,
ATT-07345,WRK-5436,OD-002,2023-01-05,Afternoon,Present,16:55:00,22:59:00,Certified,2023-09-07,Fit,2023-07-10,Partial,Boots missing
ATT-07346,WRK-9112,JH-002,2023-02-15,Morning,Present,08:19:00,14:37:00,Pending,2023-02-02,Fit,2023-08-08,Non-Compliant,Boots missing
ATT-07347,WRK-5712,CG-002,2023-02-04,Night,Present,23:36:00,08:46:00,Pending,2023-01-29,Fit,2024-01-20,Compliant,
ATT-07348,WRK-1372,CG-001,2023-03-13,Afternoon,Late,,,Pending,2023-02-17,Fit,2023-09-26,Partial,None
ATT-07349,WRK-4634,CG-002,2023-02-18,Morning,Present,06:44:00,14:25:00,Certified,2023-07-17,Fit,2023-10-23,Non-Compliant,None
ATT-07350,WRK-7333,JH-001,2023-03-13,Afternoon,Present,15:07:00,22:48:00,Certified,2024-01-12,Pending,2023-02-26,Compliant,
ATT-07351,WRK-6892,JH-002,2023-01-15,Morning,Late,,,Certified,2023-11-20,Fit,2023-08-23,Compliant,
ATT-07352,WRK-7974,CG-002,2023-03-09,Morning,Present,07:39:00,15:30:00,Certified,2023-09-12,Fit,2023-07-10,Compliant,
ATT-07353,WRK-4748,JH-001,2023-03-06,Afternoon,Present,14:58:00,23:38:00,Certified,2023-11-26,Fit,2023-06-22,Compliant,
ATT-07354,WRK-6236,OD-001,2023-03-19,Morning,Present,07:28:00,16:34:00,Pending,2023-03-17,Unfit,2023-02-18,Compliant,
ATT-07355,WRK-3706,JH-003,2023-02-27,Night,Present,22:06:00,08:57:00,Certified,2023-09-07,Pending,2023-02-16,Compliant,
ATT-07356,WRK-4246,OD-002,2023-02-18,Afternoon,Present,15:28:00,22:13:00,Certified,2024-02-14,Fit,2023-11-21,Compliant,
ATT-07357,WRK-2261,OD-001,2023-01-12,Night,Present,23:30:00,06:11:00,Certified,2023-06-01,Fit,2023-06-14,Non-Compliant,Boots missing
ATT-07358,WRK-1081,CG-002,2023-01-26,Morning,Late,,,Pending,2023-01-11,Fit,2023-07-29,Compliant,
ATT-07359,WRK-1621,JH-003,2023-03-16,Morning,Present,08:47:00,16:15:00,Certified,2023-11-15,Fit,2024-01-17,Partial,Helmet missing
ATT-07360,WRK-0406,CG-002,2023-03-23,Morning,Late,,,Certified,2024-01-27,Fit,2023-07-07,Compliant,
ATT-07361,WRK-2110,JH-002,2023-02-17,Afternoon,Present,15:17:00,23:07:00,Certified,2024-01-18,Fit,2023-10-21,Compliant,
ATT-07362,WRK-6096,CG-002,2023-03-19,Morning,Present,07:15:00,16:42:00,Expired,2023-03-11,Fit,2023-12-12,Partial,None
ATT-07363,WRK-9606,JH-001,2023-03-05,Morning,Present,07:02:00,16:30:00,Certified,2024-01-08,Fit,2023-06-24,Compliant,
ATT-07364,WRK-0871,JH-001,2023-03-03,Morning,Present,07:20:00,15:37:00,Certified,2023-09-10,Fit,2023-06-13,Compliant,
ATT-07365,WRK-5039,CG-001,2023-02-15,Morning,On Leave,,,Certified,2023-08-17,Unfit,2023-01-21,Compliant,
ATT-07366,WRK-1635,OD-002,2023-03-31,Night,Present,23:11:00,08:43:00,Pending,2023-03-17,Fit,2024-03-04,Compliant,
ATT-07367,WRK-9224,CG-001,2023-01-21,Night,Present,22:49:00,07:09:00,Pending,2023-01-13,Fit,2023-05-07,Partial,Boots missing
ATT-07368,WRK-2776,JH-001,2023-02-18,Morning,Present,07:38:00,14:26:00,Expired,2023-02-17,Fit,2023-10-08,Compliant,
ATT-07369,WRK-4922,CG-002,2023-02-19,Afternoon,Present,16:57:00,23:11:00,Certified,2023-10-13,Fit,2023-09-07,Compliant,
ATT-07370,WRK-3048,JH-003,2023-03-31,Night,Present,22:35:00,07:31:00,Pending,2023-03-14,Unfit,2023-03-22,Non-Compliant,Helmet missing
ATT-07371,WRK-5651,JH-003,2023-02-17,Morning,Present,07:30:00,16:41:00,Certified,2023-11-27,Fit,2023-12-07,Compliant,
ATT-07372,WRK-8949,JH-002,2023-01-05,Afternoon,Present,14:41:00,23:57:00,Pending,2022-12-08,Fit,2023-11-19,Compliant,
ATT-07373,WRK-0867,JH-002,2023-02-14,Afternoon,Present,14:18:00,23:14:00,Certified,2023-07-06,Fit,2023-09-02,Compliant,
ATT-07374,WRK-4723,JH-001,2023-01-28,Morning,Present,07:52:00,15:20:00,Certified,2023-08-10,Fit,2023-09-25,Compliant,
ATT-07375,WRK-7721,JH-002,2023-01-10,Afternoon,Present,14:06:00,22:09:00,Certified,2023-10-01,Fit,2023-05-13,Compliant,
ATT-07376,WRK-0268,JH-003,2023-03-07,Night,Present,23:01:00,08:18:00,Certified,2023-08-16,Fit,2023-12-01,Compliant,
ATT-07377,WRK-7658,OD-002,2023-01-11,Afternoon,Present,16:16:00,22:10:00,Certified,2023-09-15,Fit,2023-07-20,Compliant,
ATT-07378,WRK-2983,JH-002,2023-02-05,Night,Present,23:06:00,07:39:00,Certified,2023-09-29,Unfit,2023-01-06,Compliant,
ATT-07379,WRK-2394,CG-001,2023-03-31,Night,Present,23:55:00,07:55:00,Pending,2023-03-15,Fit,2024-02-21,Compliant,
ATT-07380,WRK-0921,JH-003,2023-02-04,Morning,Present,07:58:00,15:42:00,Expired,2023-01-10,Fit,2023-07-14,Compliant,
ATT-07381,WRK-1842,CG-002,2023-02-24,Afternoon,Present,15:24:00,22:27:00,Pending,2023-02-11,Fit,2023-07-30,Compliant,
ATT-07382,WRK-5410,CG-002,2023-01-16,Morning,Present,06:58:00,14:08:00,Expired,2023-01-03,Fit,2023-07-25,Non-Compliant,None
ATT-07383,WRK-2502,JH-003,2023-03-06,Night,Present,22:40:00,07:52:00,Certified,2023-11-12,Unfit,2023-02-09,Compliant,
ATT-07384,WRK-0887,CG-002,2023-03-16,Afternoon,Present,14:49:00,23:36:00,Pending,2023-03-11,Fit,2024-02-03,Compliant,
ATT-07385,WRK-3227,OD-001,2023-02-21,Morning,Present,07:18:00,15:40:00,Certified,2023-10-16,Fit,2023-12-26,Partial,Helmet missing
ATT-07386,WRK-6659,JH-003,2023-01-24,Morning,Present,07:11:00,14:36:00,Certified,2023-06-23,Fit,2023-07-17,Compliant,
ATT-07387,WRK-4587,JH-002,2023-01-30,Night,Present,23:37:00,08:25:00,Certified,2023-09-06,Fit,2023-12-20,Partial,None
ATT-07388,WRK-5203,OD-001,2023-03-06,Afternoon,Present,16:21:00,22:51:00,Certified,2024-01-28,Fit,2023-10-01,Compliant,
ATT-07389,WRK-6904,JH-001,2023-01-25,Night,Absent,,,Certified,2023-12-25,Fit,2023-10-05,Partial,None
ATT-07390,WRK-3058,JH-003,2023-01-19,Night,Late,,,Certified,2023-12-13,Fit,2023-09-08,Compliant,
ATT-07391,WRK-4751,JH-002,2023-03-11,Night,Present,23:24:00,06:25:00,Certified,2024-02-04,Fit,2023-08-22,Compliant,
ATT-07392,WRK-3083,CG-001,2023-01-01,Night,Present,22:03:00,08:16:00,Expired,2022-12-10,Fit,2023-06-18,Compliant,
ATT-07393,WRK-7779,JH-001,2023-02-20,Night,Present,22:17:00,06:53:00,Certified,2023-08-25,Fit,2024-01-23,Non-Compliant,None
ATT-07394,WRK-4348,JH-003,2023-02-12,Afternoon,Present,15:03:00,22:42:00,Pending,2023-01-25,Fit,2023-10-03,Compliant,
ATT-07395,WRK-7027,JH-003,2023-03-05,Morning,Present,07:58:00,14:52:00,Certified,2023-12-06,Fit,2023-12-12,Partial,Boots missing
ATT-07396,WRK-6253,OD-002,2023-03-25,Morning,Present,08:40:00,14:09:00,Certified,2023-12-24,Fit,2024-01-09,Partial,None
ATT-07397,WRK-5805,JH-002,2023-03-11,Morning,Present,07:57:00,15:09:00,Certified,2023-08-13,Fit,2023-06-09,Compliant,
ATT-07398,WRK-6974,CG-001,2023-02-05,Morning,Present,06:35:00,15:48:00,Certified,2023-06-01,Fit,2023-06-26,Non-Compliant,Helmet missing
ATT-07399,WRK-2603,JH-002,2023-01-02,Morning,Present,08:24:00,14:12:00,Certified,2023-10-03,Unfit,2022-12-12,Compliant,
ATT-07400,WRK-2623,JH-003,2023-02-27,Morning,Present,08:38:00,16:27:00,Certified,2023-10-25,Fit,2023-07-03,Non-Compliant,None
ATT-07401,WRK-4978,OD-001,2023-03-08,Afternoon,Present,15:10:00,23:37:00,Certified,2023-06-25,Fit,2024-01-11,Compliant,
ATT-07402,WRK-3721,JH-002,2023-01-28,Afternoon,Present,16:01:00,23:25:00,Certified,2023-09-25,Fit,2023-08-04,Compliant,
ATT-07403,WRK-3025,JH-001,2023-03-17,Morning,Present,06:45:00,15:25:00,Certified,2023-12-09,Fit,2023-07-06,Compliant,
ATT-07404,WRK-5612,JH-001,2023-01-14,Afternoon,Present,14:45:00,23:10:00,Certified,2023-11-14,Pending,2022-12-31,Non-Compliant,Helmet missing
ATT-07405,WRK-8229,CG-002,2023-03-11,Morning,Present,06:54:00,14:31:00,Certified,2024-03-04,Unfit,2023-02-26,Compliant,
ATT-07406,WRK-4425,JH-001,2023-02-20,Afternoon,Present,14:41:00,23:11:00,Certified,2023-07-30,Fit,2023-11-06,Compliant,
ATT-07407,WRK-9367,JH-003,2023-03-06,Night,Present,22:15:00,06:50:00,Certified,2024-01-21,Unfit,2023-02-25,Compliant,
ATT-07408,WRK-6844,OD-001,2023-03-18,Morning,Present,08:22:00,15:14:00,Certified,2023-11-29,Fit,2023-09-20,Compliant,
ATT-07409,WRK-6283,OD-001,2023-02-16,Afternoon,Present,16:35:00,23:33:00,Certified,2023-08-28,Fit,2023-05-30,Compliant,
ATT-07410,WRK-3000,CG-002,2023-01-14,Afternoon,Present,14:09:00,23:56:00,Expired,2023-01-12,Fit,2023-09-07,Compliant,
ATT-07411,WRK-1529,OD-001,2023-01-23,Night,Present,23:54:00,06:10:00,Certified,2023-09-19,Fit,2023-07-26,Compliant,
ATT-07412,WRK-0003,JH-001,2023-03-13,Afternoon,Present,15:52:00,22:34:00,Pending,2023-03-05,Fit,2023-07-18,Compliant,
ATT-07413,WRK-6509,JH-003,2023-01-22,Afternoon,Present,15:26:00,23:15:00,Certified,2023-07-24,Fit,2023-07-05,Partial,Helmet missing
ATT-07414,WRK-2956,CG-001,2023-01-31,Morning,Present,07:18:00,16:07:00,Pending,2023-01-22,Fit,2023-10-25,Compliant,
ATT-07415,WRK-9807,JH-002,2023-03-28,Night,Present,22:00:00,06:09:00,Certified,2023-11-24,Fit,2023-07-22,Compliant,
ATT-07416,WRK-6990,CG-001,2023-01-13,Night,Present,23:17:00,08:16:00,Expired,2022-12-20,Unfit,2023-01-12,Non-Compliant,None
ATT-07417,WRK-6469,JH-002,2023-01-17,Morning,Present,08:16:00,14:20:00,Certified,2023-10-20,Fit,2023-06-27,Compliant,
ATT-07418,WRK-3905,CG-002,2023-03-02,Night,Absent,,,Certified,2023-06-19,Unfit,2023-03-01,Partial,None
ATT-07419,WRK-0708,JH-003,2023-01-26,Night,Present,22:02:00,06:58:00,Pending,2023-01-13,Fit,2023-11-03,Compliant,
ATT-07420,WRK-9968,OD-001,2023-03-23,Morning,Present,08:26:00,16:03:00,Pending,2023-03-18,Fit,2023-09-19,Compliant,
ATT-07421,WRK-9850,CG-002,2023-01-04,Night,Present,23:25:00,08:22:00,Certified,2024-01-04,Fit,2023-04-12,Non-Compliant,None
ATT-07422,WRK-7856,JH-002,2023-03-11,Night,Present,22:41:00,08:29:00,Certified,2023-10-06,Fit,2024-02-04,Compliant,
ATT-07423,WRK-3306,CG-002,2023-03-25,Night,Present,23:35:00,07:12:00,Expired,2023-03-13,Fit,2023-12-17,Partial,Boots missing
ATT-07424,WRK-0868,CG-002,2023-02-18,Morning,Present,08:26:00,15:09:00,Certified,2023-11-03,Unfit,2023-01-21,Non-Compliant,None
ATT-07425,WRK-2394,OD-002,2023-03-23,Afternoon,Present,16:41:00,22:44:00,Certified,2024-02-26,Fit,2023-11-30,Compliant,
ATT-07426,WRK-0084,OD-001,2023-02-03,Night,Late,,,Certified,2023-12-12,Fit,2023-06-09,Compliant,
ATT-07427,WRK-9198,JH-003,2023-01-13,Afternoon,Present,14:17:00,23:39:00,Certified,2023-04-19,Fit,2023-05-03,Partial,None
ATT-07428,WRK-7708,CG-002,2023-03-04,Afternoon,Present,16:51:00,22:46:00,Pending,2023-02-24,Fit,2023-11-28,Compliant,
ATT-07429,WRK-5104,JH-001,2023-03-06,Afternoon,Present,14:14:00,23:41:00,Pending,2023-02-15,Fit,2023-07-17,Compliant,
ATT-07430,WRK-6922,OD-001,2023-02-03,Afternoon,Present,16:36:00,22:15:00,Certified,2023-11-27,Fit,2024-01-18,Partial,Helmet missing
ATT-07431,WRK-4227,JH-002,2023-01-28,Night,Present,22:21:00,06:10:00,Certified,2024-01-07,Unfit,2023-01-06,Compliant,
ATT-07432,WRK-6514,CG-002,2023-03-12,Afternoon,Present,15:32:00,22:47:00,Certified,2023-09-11,Fit,2024-01-19,Compliant,
ATT-07433,WRK-4756,OD-002,2023-01-10,Morning,Present,07:30:00,15:12:00,Pending,2022-12-19,Fit,2023-11-14,Compliant,
ATT-07434,WRK-1681,JH-003,2023-02-03,Night,Present,22:37:00,08:43:00,Certified,2023-10-23,Fit,2023-09-26,Compliant,
ATT-07435,WRK-0240,JH-001,2023-01-03,Morning,Present,07:54:00,15:48:00,Pending,2022-12-28,Fit,2023-06-16,Partial,None
ATT-07436,WRK-1045,CG-002,2023-01-11,Morning,Present,08:21:00,15:49:00,Expired,2023-01-03,Fit,2023-11-24,Compliant,
ATT-07437,WRK-9665,CG-001,2023-01-16,Night,Present,23:59:00,07:50:00,Certified,2023-05-19,Fit,2023-08-19,Compliant,
ATT-07438,WRK-6538,JH-002,2023-01-06,Night,Present,23:52:00,08:30:00,Pending,2023-01-04,Unfit,2022-12-19,Compliant,
ATT-07439,WRK-7572,JH-002,2023-01-03,Afternoon,Late,,,Certified,2023-10-19,Fit,2023-10-30,Compliant,
ATT-07440,WRK-2287,OD-001,2023-01-22,Afternoon,Present,14:18:00,22:05:00,Certified,2023-06-30,Fit,2023-12-29,Compliant,
ATT-07441,WRK-3926,JH-002,2023-03-19,Night,Late,,,Certified,2023-11-26,Fit,2023-07-23,Compliant,
ATT-07442,WRK-2064,JH-003,2023-01-31,Morning,On Leave,,,Pending,2023-01-10,Fit,2023-05-22,Partial,Boots missing
ATT-07443,WRK-0999,JH-003,2023-01-23,Night,Present,23:56:00,08:57:00,Certified,2023-05-07,Fit,2023-06-02,Compliant,
ATT-07444,WRK-3458,CG-002,2023-02-16,Morning,Present,08:21:00,16:29:00,Certified,2023-05-20,Fit,2023-08-20,Compliant,
ATT-07445,WRK-0724,JH-001,2023-02-16,Morning,Present,08:21:00,15:14:00,Certified,2023-07-29,Fit,2023-10-13,Compliant,
ATT-07446,WRK-6404,OD-001,2023-02-05,Night,On Leave,,,Certified,2023-11-24,Fit,2023-05-29,Compliant,
ATT-07447,WRK-6110,JH-001,2023-01-03,Morning,Present,06:19:00,14:40:00,Certified,2023-09-10,Unfit,2022-12-07,Compliant,
ATT-07448,WRK-9259,OD-002,2023-03-30,Afternoon,Present,16:00:00,23:35:00,Certified,2024-02-05,Unfit,2023-03-26,Compliant,
ATT-07449,WRK-8451,OD-001,2023-01-30,Afternoon,Present,14:18:00,22:25:00,Pending,2023-01-10,Fit,2023-08-08,Compliant,
ATT-07450,WRK-1940,JH-002,2023-03-01,Afternoon,Present,14:43:00,23:41:00,Certified,2023-07-29,Pending,2023-02-25,Compliant,
ATT-07451,WRK-5875,OD-001,2023-01-27,Afternoon,Present,15:54:00,23:48:00,Certified,2023-05-21,Fit,2023-06-21,Compliant,
ATT-07452,WRK-7433,JH-002,2023-03-19,Night,Present,23:59:00,06:35:00,Certified,2024-02-06,Fit,2024-01-14,Compliant,
ATT-07453,WRK-2849,CG-002,2023-01-02,Afternoon,On Leave,,,Certified,2023-10-06,Fit,2023-04-08,Compliant,
ATT-07454,WRK-7813,CG-002,2023-02-19,Morning,On Leave,,,Pending,2023-01-25,Fit,2023-09-23,Compliant,
ATT-07455,WRK-6165,JH-002,2023-01-23,Afternoon,Late,,,Expired,2023-01-09,Fit,2023-07-18,Compliant,
ATT-07456,WRK-6400,CG-002,2023-02-22,Night,Present,23:21:00,08:05:00,Certified,2023-07-21,Fit,2023-08-02,Partial,Helmet missing
ATT-07457,WRK-0579,JH-001,2023-03-09,Afternoon,Present,14:20:00,22:56:00,Certified,2023-12-29,Pending,2023-03-05,Compliant,
ATT-07458,WRK-8816,CG-002,2023-03-15,Morning,Present,07:22:00,15:12:00,Certified,2024-02-25,Pending,2023-02-22,Compliant,
