inspection_id,mine_id,inspection_date,inspection_time,inspector_id,inspector_name,inspector_role,requirement_id,checklist_item,response,observations,observations_hindi,severity,photo_reference,latitude,longitude,sync_status,sync_timestamp
INS-JH-001-4036,JH-001,2023-04-26,17:42:00,INS-001,Rajesh Kumar,Safety Officer,REQ-016,Roof support,Non-Compliant,Roof support is not adequate,Roof support पर्याप्त नहीं है,Critical,,23.7024749,85.6848731,Pending,
INS-OD-002-4037,OD-002,2023-05-27,17:11:00,INS-003,Amit Patel,Labour Inspector,REQ-017,PPE compliance,Non-Compliant,PPE compliance is not adequate,PPE compliance पर्याप्त नहीं है,Medium,PHOTO-OD-002-4037.jpg,24.1201728,86.2069537,Failed,
INS-JH-001-4038,JH-001,2023-07-18,00:42:00,INS-001,Rajesh Kumar,Safety Officer,REQ-047,Roof support,Non-Compliant,Roof support is not adequate,Roof support पर्याप्त नहीं है,Low,PHOTO-JH-001-4038.jpg,23.8668672,85.8028463,Pending,
INS-JH-001-4039,JH-001,2023-05-15,03:06:00,INS-003,Amit Patel,Labour Inspector,REQ-099,Gas monitoring,N/A,Gas monitoring is not adequate,Gas monitoring पर्याप्त नहीं है,Low,,23.266517,86.1235828,Pending,
INS-CG-002-4040,CG-002,2023-04-24,18:41:00,INS-003,Amit Patel,Labour Inspector,REQ-088,Ventilation system,N/A,Ventilation system is not adequate,Ventilation system पर्याप्त नहीं है,Medium,PHOTO-CG-002-4040.jpg,23.6731448,86.1022748,Pending,
INS-OD-002-4041,OD-002,2023-05-09,09:35:00,INS-003,Amit Patel,Labour Inspector,REQ-002,Ventilation system,Compliant,Ventilation system is functional,Ventilation system ठीक से काम कर रहा है,Critical,PHOTO-OD-002-4041.jpg,23.3021627,85.8924419,Pending,
INS-CG-001-4042,CG-001,2023-02-23,10:24:00,INS-003,Amit Patel,Labour Inspector,REQ-065,PPE compliance,Compliant,PPE compliance is functional,PPE compliance ठीक से काम कर रहा है,Low,PHOTO-CG-001-4042.jpg,23.2628114,85.9008932,Pending,
INS-OD-001-4043,OD-001,2023-10-19,08:00:00,INS-003,Amit Patel,Labour Inspector,REQ-001,Roof support,Compliant,Roof support is functional,Roof support ठीक से काम कर रहा है,Medium,,23.8019134,86.3122137,Pending,
INS-CG-002-4044,CG-002,2023-02-19,19:39:00,INS-002,Sita Devi,Environmental Officer,REQ-042,Gas monitoring,N/A,Gas monitoring is not adequate,Gas monitoring पर्याप्त नहीं है,High,,23.861235,85.6951051,Pending,
INS-JH-003-4045,JH-003,2023-06-14,04:52:00,INS-002,Sita Devi,Environmental Officer,REQ-082,PPE compliance,N/A,PPE compliance is not adequate,PPE compliance पर्याप्त नहीं है,Critical,PHOTO-JH-003-4045.jpg,23.6913791,86.3787978,Synced,2023-06-14 17:00:00
INS-OD-001-4046,OD-001,2023-06-13,13:11:00,INS-002,Sita Devi,Environmental Officer,REQ-006,Ventilation system,N/A,Ventilation system is not adequate,Ventilation system पर्याप्त नहीं है,Low,PHOTO-OD-001-4046.jpg,23.7104499,86.1191274,Synced,2023-06-13 16:00:00
INS-CG-002-4047,CG-002,2023-10-10,16:00:00,INS-001,Rajesh Kumar,Safety Officer,REQ-090,Roof support,Compliant,Roof support is functional,Roof support ठीक से काम कर रहा है,Low,PHOTO-CG-002-4047.jpg,23.3618171,85.9880795,Failed,
INS-OD-001-4048,OD-001,2023-09-26,23:30:00,INS-003,Amit Patel,Labour Inspector,REQ-021,Roof support,Compliant,Roof support is functional,Roof support ठीक से काम कर रहा है,Medium,,23.2372206,86.4350461,Failed,
INS-JH-001-4049,JH-001,2023-08-06,18:47:00,INS-001,Rajesh Kumar,Safety Officer,REQ-022,Roof support,N/A,Roof support is not adequate,Roof support पर्याप्त नहीं है,Critical,PHOTO-JH-001-4049.jpg,23.8142382,85.6173349,Pending,
INS-JH-003-4050,JH-003,2023-02-05,11:54:00,INS-003,Amit Patel,Labour Inspector,REQ-009,Gas monitoring,N/A,Gas monitoring is not adequate,Gas monitoring पर्याप्त नहीं है,Low,PHOTO-JH-003-4050.jpg,24.0050908,86.1289648,Synced,2023-02-05 14:00:00
INS-CG-001-4051,CG-001,2023-03-10,19:42:00,INS-001,Rajesh Kumar,Safety Officer,REQ-089,Gas monitoring,Non-Compliant,Gas monitoring is not adequate,Gas monitoring पर्याप्त नहीं है,Medium,PHOTO-CG-001-4051.jpg,23.5755995,85.7821326,Synced,2023-03-10 09:00:00
INS-OD-002-4052,OD-002,2023-03-27,22:56:00,INS-002,Sita Devi,Environmental Officer,REQ-026,Gas monitoring,N/A,Gas monitoring is not adequate,Gas monitoring पर्याप्त नहीं है,Critical,PHOTO-OD-002-4052.jpg,23.4360305,85.7738048,Failed,
INS-JH-001-4053,JH-001,2023-01-28,19:09:00,INS-003,Amit Patel,Labour Inspector,REQ-030,Roof support,Non-Compliant,Roof support is not adequate,Roof support पर्याप्त नहीं है,High,PHOTO-JH-001-4053.jpg,23.6708521,85.9055393,Synced,2023-01-28 16:00:00
INS-CG-001-4054,CG-001,2023-04-24,08:25:00,INS-003,Amit Patel,Labour Inspector,REQ-028,Gas monitoring,N/A,Gas monitoring is not adequate,Gas monitoring पर्याप्त नहीं है,Low,PHOTO-CG-001-4054.jpg,23.2483446,86.0498701,Pending,
INS-JH-003-4055,JH-003,2023-10-12,15:23:00,INS-001,Rajesh Kumar,Safety Officer,REQ-003,Roof support,N/A,Roof support is not adequate,Roof support पर्याप्त नहीं है,Critical,,23.886275,86.0514514,Synced,2023-10-12 21:00:00
INS-CG-002-4056,CG-002,2023-11-09,09:04:00,INS-002,Sita Devi,Environmental Officer,REQ-060,Gas monitoring,Non-Compliant,Gas monitoring is not adequate,Gas monitoring पर्याप्त नहीं है,Medium,PHOTO-CG-002-4056.jpg,23.3538023,86.0457985,Failed,
INS-OD-002-4057,OD-002,2023-12-16,23:44:00,INS-001,Rajesh Kumar,Safety Officer,REQ-036,PPE compliance,Non-Compliant,PPE compliance is not adequate,PPE compliance पर्याप्त नहीं है,Low,PHOTO-OD-002-4057.jpg,23.7291244,86.0659758,Synced,2023-12-16 15:00:00
INS-CG-001-4058,CG-001,2023-03-24,16:17:00,INS-002,Sita Devi,Environmental Officer,REQ-067,PPE compliance,N/A,PPE compliance is not adequate,PPE compliance पर्याप्त नहीं है,Critical,PHOTO-CG-001-4058.jpg,23.4241635,86.2916674,Failed,
INS-CG-002-4059,CG-002,2023-03-31,13:11:00,INS-003,Amit Patel,Labour Inspector,REQ-100,Gas monitoring,Non-Compliant,Gas monitoring is not adequate,Gas monitoring पर्याप्त नहीं है,High,PHOTO-CG-002-4059.jpg,24.0069911,86.4300509,Pending,
INS-CG-001-4060,CG-001,2023-04-05,00:53:00,INS-001,Rajesh Kumar,Safety Officer,REQ-072,Ventilation system,Non-Compliant,Ventilation system is not adequate,Ventilation system पर्याप्त नहीं है,Critical,PHOTO-CG-001-4060.jpg,23.2470336,86.3534424,Pending,
INS-CG-002-4061,CG-002,2023-04-18,21:42:00,INS-002,Sita Devi,Environmental Officer,REQ-058,PPE compliance,N/A,PPE compliance is not adequate,PPE compliance पर्याप्त नहीं है,Medium,PHOTO-CG-002-4061.jpg,23.7836077,85.7801759,Failed,
INS-CG-002-4062,CG-002,2023-07-11,20:26:00,INS-003,Amit Patel,Labour Inspector,REQ-004,Gas monitoring,Non-Compliant,Gas monitoring is not adequate,Gas monitoring पर्याप्त नहीं है,Critical,PHOTO-CG-002-4062.jpg,23.8956191,85.4514361,Pending,
INS-CG-001-4063,CG-001,2023-12-01,17:07:00,INS-001,Rajesh Kumar,Safety Officer,REQ-100,Roof support,Non-Compliant,Roof support is not adequate,Roof support पर्याप्त नहीं है,Medium,PHOTO-CG-001-4063.jpg,23.3539327,86.0706779,Failed,
INS-JH-003-4064,JH-003,2023-09-05,21:02:00,INS-001,Rajesh Kumar,Safety Officer,REQ-018,PPE compliance,Compliant,PPE compliance is functional,PPE compliance ठीक से काम कर रहा है,Low,PHOTO-JH-003-4064.jpg,23.8175766,86.3541475,Pending,
INS-CG-001-4065,CG-001,2023-05-18,13:03:00,INS-003,Amit Patel,Labour Inspector,REQ-047,Fire equipment,N/A,Fire equipment is not adequate,Fire equipment पर्याप्त नहीं है,Critical,PHOTO-CG-001-4065.jpg,24.0043376,85.9826581,Pending,
INS-JH-003-4066,JH-003,2023-08-23,12:15:00,INS-001,Rajesh Kumar,Safety Officer,REQ-088,Gas monitoring,Compliant,Gas monitoring is functional,Gas monitoring ठीक से काम कर रहा है,High,PHOTO-JH-003-4066.jpg,23.8360632,86.0532186,Failed,
INS-JH-001-4067,JH-001,2023-12-12,01:02:00,INS-003,Amit Patel,Labour Inspector,REQ-089,Fire equipment,Compliant,Fire equipment is functional,Fire equipment ठीक से काम कर रहा है,High,PHOTO-JH-001-4067.jpg,23.4740945,86.2203214,Synced,2023-12-12 16:00:00
INS-JH-001-4068,JH-001,2023-05-16,04:02:00,INS-003,Amit Patel,Labour Inspector,REQ-020,Roof support,Compliant,Roof support is functional,Roof support ठीक से काम कर रहा है,Low,PHOTO-JH-001-4068.jpg,24.034644,85.9267328,Pending,
INS-OD-001-4069,OD-001,2023-05-08,06:49:00,INS-002,Sita Devi,Environmental Officer,REQ-072,Roof support,N/A,Roof support is not adequate,Roof support पर्याप्त नहीं है,Critical,PHOTO-OD-001-4069.jpg,24.1242498,85.8099197,Pending,
INS-JH-003-4070,JH-003,2023-03-13,10:32:00,INS-002,Sita Devi,Environmental Officer,REQ-072,PPE compliance,Non-Compliant,PPE compliance is not adequate,PPE compliance पर्याप्त नहीं है,High,,24.1231894,86.212205,Pending,
INS-OD-002-4071,OD-002,2023-09-02,16:10:00,INS-003,Amit Patel,Labour Inspector,REQ-052,PPE compliance,N/A,PPE compliance is not adequate,PPE compliance पर्याप्त नहीं है,Critical,,23.2116621,85.5037508,Pending,
INS-JH-003-4072,JH-003,2023-05-14,12:41:00,INS-002,Sita Devi,Environmental Officer,REQ-044,Roof support,Compliant,Roof support is functional,Roof support ठीक से काम कर रहा है,High,PHOTO-JH-003-4072.jpg,23.6764152,85.5862316,Pending,
INS-CG-001-4073,CG-001,2023-11-17,16:18:00,INS-002,Sita Devi,Environmental Officer,REQ-059,Ventilation system,Non-Compliant,Ventilation system is not adequate,Ventilation system पर्याप्त नहीं है,Low,PHOTO-CG-001-4073.jpg,23.4780682,85.4852263,Failed,
INS-CG-001-4074,CG-001,2023-07-17,06:48:00,INS-001,Rajesh Kumar,Safety Officer,REQ-062,Ventilation system,Non-Compliant,Ventilation system is not adequate,Ventilation system पर्याप्त नहीं है,High,PHOTO-CG-001-4074.jpg,24.01945,85.9725753,Failed,
INS-OD-001-4075,OD-001,2023-11-28,03:12:00,INS-003,Amit Patel,Labour Inspector,REQ-083,Fire equipment,Non-Compliant,Fire equipment is not adequate,Fire equipment पर्याप्त नहीं है,High,PHOTO-OD-001-4075.jpg,23.4461089,85.6281644,Failed,
INS-JH-001-4076,JH-001,2023-12-07,06:15:00,INS-003,Amit Patel,Labour Inspector,REQ-020,PPE compliance,Compliant,PPE compliance is functional,PPE compliance ठीक से काम कर रहा है,Critical,PHOTO-JH-001-4076.jpg,24.0571133,86.1688006,Synced,2023-12-07 16:00:00
INS-JH-001-4077,JH-001,2023-02-25,22:44:00,INS-002,Sita Devi,Environmental Officer,REQ-057,Fire equipment,Non-Compliant,Fire equipment is not adequate,Fire equipment पर्याप्त नहीं है,Medium,PHOTO-JH-001-4077.jpg,23.9965217,85.9955039,Synced,2023-02-25 18:00:00
INS-OD-002-4078,OD-002,2023-06-19,19:09:00,INS-002,Sita Devi,Environmental Officer,REQ-013,PPE compliance,Compliant,PPE compliance is functional,PPE compliance ठीक से काम कर रहा है,Critical,PHOTO-OD-002-4078.jpg,23.4380041,85.7028936,Failed,
INS-JH-002-4079,JH-002,2023-11-22,09:49:00,INS-002,Sita Devi,Environmental Officer,REQ-050,Gas monitoring,N/A,Gas monitoring is not adequate,Gas monitoring पर्याप्त नहीं है,Medium,PHOTO-JH-002-4079.jpg,23.5846119,85.8409623,Failed,
INS-JH-001-4080,JH-001,2023-12-25,16:42:00,INS-002,Sita Devi,Environmental Officer,REQ-059,Fire equipment,Non-Compliant,Fire equipment is not adequate,Fire equipment पर्याप्त नहीं है,High,PHOTO-JH-001-4080.jpg,23.2224635,85.7429144,Synced,2023-12-25 19:00:00
INS-OD-001-4081,OD-001,2023-11-21,10:10:00,INS-003,Amit Patel,Labour Inspector,REQ-009,Fire equipment,N/A,Fire equipment is not adequate,Fire equipment पर्याप्त नहीं है,Low,PHOTO-OD-001-4081.jpg,23.194398,85.7712859,Failed,
INS-JH-001-4082,JH-001,2023-03-10,13:01:00,INS-002,Sita Devi,Environmental Officer,REQ-041,Fire equipment,Non-Compliant,Fire equipment is not adequate,Fire equipment पर्याप्त नहीं है,Low,,23.7949174,86.2497989,Pending,
INS-JH-003-4083,JH-003,2023-11-15,11:34:00,INS-002,Sita Devi,Environmental Officer,REQ-055,Gas monitoring,Non-Compliant,Gas monitoring is not adequate,Gas monitoring पर्याप्त नहीं है,High,PHOTO-JH-003-4083.jpg,24.0066748,86.0903836,Pending,
INS-OD-002-4084,OD-002,2023-02-16,07:02:00,INS-002,Sita Devi,Environmental Officer,REQ-067,Roof support,Non-Compliant,Roof support is not adequate,Roof support पर्याप्त नहीं है,Medium,,23.6869165,86.139787,Pending,
INS-OD-002-4085,OD-002,2023-06-07,03:10:00,INS-003,Amit Patel,Labour Inspector,REQ-031,PPE compliance,Non-Compliant,PPE compliance is not adequate,PPE compliance पर्याप्त नहीं है,Medium,PHOTO-OD-002-4085.jpg,23.9776066,86.1430364,Synced,2023-06-07 23:00:00
INS-JH-002-4086,JH-002,2023-05-28,11:20:00,INS-002,Sita Devi,Environmental Officer,REQ-010,Ventilation system,Non-Compliant,Ventilation system is not adequate,Ventilation system पर्याप्त नहीं है,Medium,PHOTO-JH-002-4086.jpg,23.6319295,86.2214631,Pending,
INS-JH-001-4087,JH-001,2023-05-25,19:08:00,INS-003,Amit Patel,Labour Inspector,REQ-053,Roof support,Compliant,Roof support is functional,Roof support ठीक से काम कर रहा है,Critical,PHOTO-JH-001-4087.jpg,23.3205586,85.5496341,Pending,
INS-CG-001-4088,CG-001,2023-01-18,04:33:00,INS-003,Amit Patel,Labour Inspector,REQ-010,Ventilation system,Non-Compliant,Ventilation system is not adequate,Ventilation system पर्याप्त नहीं है,Low,PHOTO-CG-001-4088.jpg,24.0198602,85.8378701,Pending,
INS-JH-003-4089,JH-003,2023-04-17,06:17:00,INS-003,Amit Patel,Labour Inspector,REQ-054,Ventilation system,Compliant,Ventilation system is functional,Ventilation system ठीक से काम कर रहा है,Critical,PHOTO-JH-003-4089.jpg,23.37476,86.1745611,Pending,
INS-JH-003-4090,JH-003,2023-02-07,22:25:00,INS-003,Amit Patel,Labour Inspector,REQ-023,Gas monitoring,N/A,Gas monitoring is not adequate,Gas monitoring पर्याप्त नहीं है,Critical,,23.3377552,85.6007476,Pending,
INS-CG-001-4091,CG-001,2023-02-15,08:43:00,INS-003,Amit Patel,Labour Inspector,REQ-094,Roof support,Non-Compliant,Roof support is not adequate,Roof support पर्याप्त नहीं है,Low,PHOTO-CG-001-4091.jpg,23.8163208,86.1185496,Failed,
INS-JH-003-4092,JH-003,2023-01-23,08:46:00,INS-003,Amit Patel,Labour Inspector,REQ-085,PPE compliance,N/A,PPE compliance is not adequate,PPE compliance पर्याप्त नहीं है,High,,23.2179915,86.3336237,Synced,2023-01-23 23:00:00
INS-JH-002-4093,JH-002,2023-06-20,09:41:00,INS-002,Sita Devi,Environmental Officer,REQ-020,Roof support,Non-Compliant,Roof support is not adequate,Roof support पर्याप्त नहीं है,Low,PHOTO-JH-002-4093.jpg,24.0943006,86.3828037,Synced,2023-06-20 01:00:00
INS-CG-002-4094,CG-002,2023-07-27,02:07:00,INS-001,Rajesh Kumar,Safety Officer,REQ-079,Ventilation system,Compliant,Ventilation system is functional,Ventilation system ठीक से काम कर रहा है,High,PHOTO-CG-002-4094.jpg,23.6975268,86.0543155,Pending,
INS-JH-003-4095,JH-003,2023-11-21,05:12:00,INS-002,Sita Devi,Environmental Officer,REQ-007,Gas monitoring,Non-Compliant,Gas monitoring is not adequate,Gas monitoring पर्याप्त नहीं है,Low,PHOTO-JH-003-4095.jpg,23.5855299,86.2447086,Failed,
INS-JH-002-4096,JH-002,2023-04-23,10:23:00,INS-002,Sita Devi,Environmental Officer,REQ-052,Roof support,N/A,Roof support is not adequate,Roof support पर्याप्त नहीं है,High,PHOTO-JH-002-4096.jpg,23.2300065,86.2201375,Failed,
INS-JH-003-4097,JH-003,2023-04-18,19:36:00,INS-002,Sita Devi,Environmental Officer,REQ-039,Gas monitoring,Non-Compliant,Gas monitoring is not adequate,Gas monitoring पर्याप्त नहीं है,Low,,23.5119361,85.8095726,Failed,
INS-JH-002-4098,JH-002,2023-04-14,16:00:00,INS-002,Sita Devi,Environmental Officer,REQ-080,Roof support,Non-Compliant,Roof support is not adequate,Roof support पर्याप्त नहीं है,Critical,,23.8404962,85.4600409,Pending,
INS-OD-001-4099,OD-001,2023-07-09,00:06:00,INS-002,Sita Devi,Environmental Officer,REQ-041,Ventilation system,Non-Compliant,Ventilation system is not adequate,Ventilation system पर्याप्त नहीं है,Critical,PHOTO-OD-001-4099.jpg,23.5583784,86.2317692,Failed,
INS-OD-002-4100,OD-002,2023-11-10,20:47:00,INS-001,Rajesh Kumar,Safety Officer,REQ-083,Fire equipment,Non-Compliant,Fire equipment is not adequate,Fire equipment पर्याप्त नहीं है,Critical,PHOTO-OD-002-4100.jpg,23.6635371,86.2391239,Failed,
INS-CG-001-4101,CG-001,2023-03-10,05:12:00,INS-001,Rajesh Kumar,Safety Officer,REQ-038,Roof support,Compliant,Roof support is functional,Roof support ठीक से काम कर रहा है,High,PHOTO-CG-001-4101.jpg,23.2279585,85.6890784,Synced,2023-03-10 18:00:00
INS-JH-001-4102,JH-001,2023-01-20,13:54:00,INS-003,Amit Patel,Labour Inspector,REQ-061,Ventilation system,N/A,Ventilation system is not adequate,Ventilation system पर्याप्त नहीं है,Medium,PHOTO-JH-001-4102.jpg,23.4088798,86.0417352,Failed,
INS-CG-002-4103,CG-002,2023-02-16,09:45:00,INS-001,Rajesh Kumar,Safety Officer,REQ-007,Roof support,N/A,Roof support is not adequate,Roof support पर्याप्त नहीं है,Critical,,23.9824279,85.6662979,Failed,
