document_id,mine_id,document_type,document_number,issue_date,expiry_date,issuing_authority,ocr_text_status,verification_status,file_path,file_size_kb,uploaded_by,uploaded_date
DOC-01651,JH-002,First Aid Certificate,Fir-1651-2023,2022-07-28,2027-07-27,State PCB,Extracted,Rejected,/documents/first_aid_certificate/JH-002/1651.pdf,2505,Rajesh Kumar,2022-08-24 00:00:00
DOC-01652,,Environmental Clearance,Env-1652-2023,2022-05-23,2024-05-22,State Government,Extracted,Expired,/documents/environmental_clearance/global/1652.pdf,3211,Rajesh Kumar,2022-06-02 00:00:00
DOC-01653,CG-002,Environmental Clearance,Env-1653-2023,2023-07-07,2027-07-06,State PCB,Pending,Verified,/documents/environmental_clearance/CG-002/1653.pdf,720,Amit Patel,2023-07-13 00:00:00
DOC-01654,JH-002,Insurance Certificate,Ins-1654-2023,2022-07-03,2024-07-02,DGMS,Extracted,Expired,/documents/insurance_certificate/JH-002/1654.pdf,4204,Sita Devi,2022-07-08 00:00:00
DOC-01655,JH-003,Training Certificate,Tra-1655-2023,2022-05-18,2027-05-17,Insurance Company,Extracted,Verified,/documents/training_certificate/JH-003/1655.pdf,2705,Rajesh Kumar,2022-06-01 00:00:00
DOC-01656,CG-001,Training Certificate,Tra-1656-2023,2022-06-26,2026-06-25,DGMS,Extracted,Expired,/documents/training_certificate/CG-001/1656.pdf,1530,Sita Devi,2022-07-13 00:00:00
DOC-01657,CG-001,Mining Lease,Min-1657-2023,2023-01-25,2028-01-24,CPCB,Extracted,Verified,/documents/mining_lease/CG-001/1657.pdf,3172,Amit Patel,2023-02-14 00:00:00
DOC-01658,JH-003,Explosives Licence,Exp-1658-2023,2023-09-23,2024-09-22,DGMS,Extracted,Expired,/documents/explosives_licence/JH-003/1658.pdf,4945,Amit Patel,2023-10-16 00:00:00
DOC-01659,JH-002,Fire Safety Certificate,Fir-1659-2023,2023-11-16,2024-11-15,State PCB,Extracted,Expired,/documents/fire_safety_certificate/JH-002/1659.pdf,4774,Amit Patel,2023-12-06 00:00:00
DOC-01660,CG-002,Audit Report,Aud-1660-2023,2022-07-27,2023-07-27,DGMS,Extracted,Expired,/documents/audit_report/CG-002/1660.pdf,4642,Rajesh Kumar,2022-08-18 00:00:00
DOC-01661,CG-002,Fire Safety Certificate,Fir-1661-2023,2023-10-10,2026-10-09,State PCB,Extracted,Verified,/documents/fire_safety_certificate/CG-002/1661.pdf,4364,Amit Patel,2023-11-01 00:00:00
DOC-01662,JH-002,Training Certificate,Tra-1662-2023,2022-10-20,2025-10-19,State PCB,Extracted,Expired,/documents/training_certificate/JH-002/1662.pdf,736,Rajesh Kumar,2022-11-17 00:00:00
DOC-01663,JH-003,Training Certificate,Tra-1663-2023,2022-03-12,2023-03-12,State PCB,Extracted,Expired,/documents/training_certificate/JH-003/1663.pdf,1143,Sita Devi,2022-03-28 00:00:00
DOC-01664,JH-003,Audit Report,Aud-1664-2023,2023-03-07,2028-03-05,State Government,Extracted,Verified,/documents/audit_report/JH-003/1664.pdf,3278,Amit Patel,2023-03-29 00:00:00
DOC-01665,OD-002,Mining Lease,Min-1665-2023,2022-04-18,2027-04-17,State PCB,Pending,Verified,/documents/mining_lease/OD-002/1665.pdf,1946,Amit Patel,2022-05-05 00:00:00
DOC-01666,JH-003,Mining Lease,Min-1666-2023,2023-07-05,2025-07-04,State Government,Extracted,Expired,/documents/mining_lease/JH-003/1666.pdf,4958,Rajesh Kumar,2023-07-15 00:00:00
DOC-01667,JH-003,Insurance Certificate,Ins-1667-2023,2023-06-05,2028-06-03,State PCB,Extracted,Verified,/documents/insurance_certificate/JH-003/1667.pdf,4583,Amit Patel,2023-06-24 00:00:00
DOC-01668,CG-001,Fire Safety Certificate,Fir-1668-2023,2023-10-12,2028-10-10,CPCB,Extracted,Verified,/documents/fire_safety_certificate/CG-001/1668.pdf,2402,Rajesh Kumar,2023-10-26 00:00:00
DOC-01669,OD-002,Environmental Clearance,Env-1669-2023,2022-10-10,2025-10-09,State Government,Extracted,Expired,/documents/environmental_clearance/OD-002/1669.pdf,4584,Amit Patel,2022-11-05 00:00:00
DOC-01670,JH-001,Environmental Clearance,Env-1670-2023,2023-05-07,2024-05-06,State Government,Extracted,Expired,/documents/environmental_clearance/JH-001/1670.pdf,1439,Rajesh Kumar,2023-05-30 00:00:00
DOC-01671,JH-003,First Aid Certificate,Fir-1671-2023,2023-08-06,2024-08-05,State Government,Extracted,Expired,/documents/first_aid_certificate/JH-003/1671.pdf,1710,Rajesh Kumar,2023-08-12 00:00:00
DOC-01672,OD-002,Training Certificate,Tra-1672-2023,2023-01-18,2024-01-18,State PCB,Extracted,Expired,/documents/training_certificate/OD-002/1672.pdf,4406,Amit Patel,2023-01-27 00:00:00
DOC-01673,OD-001,Mining Lease,Min-1673-2023,2023-10-23,2025-10-22,State Government,Extracted,Expired,/documents/mining_lease/OD-001/1673.pdf,3818,Rajesh Kumar,2023-11-13 00:00:00
DOC-01674,CG-001,Insurance Certificate,Ins-1674-2023,2022-07-05,2023-07-05,State PCB,Failed,Expired,/documents/insurance_certificate/CG-001/1674.pdf,1870,Rajesh Kumar,2022-07-06 00:00:00
DOC-01675,CG-001,Mining Lease,Min-1675-2023,2022-02-21,2027-02-20,DGMS,Pending,Verified,/documents/mining_lease/CG-001/1675.pdf,2949,Amit Patel,2022-02-23 00:00:00
DOC-01676,CG-002,Safety Certificate,Saf-1676-2023,2023-10-21,2024-10-20,DGMS,Extracted,Expired,/documents/safety_certificate/CG-002/1676.pdf,4772,Rajesh Kumar,2023-11-01 00:00:00
DOC-01677,CG-002,Safety Certificate,Saf-1677-2023,2023-12-26,2027-12-25,CPCB,Extracted,Verified,/documents/safety_certificate/CG-002/1677.pdf,2564,Rajesh Kumar,2024-01-05 00:00:00
DOC-01678,JH-003,Safety Certificate,Saf-1678-2023,2023-03-02,2025-03-01,Insurance Company,Extracted,Expired,/documents/safety_certificate/JH-003/1678.pdf,1690,Sita Devi,2023-03-05 00:00:00
DOC-01679,JH-001,First Aid Certificate,Fir-1679-2023,2022-09-04,2024-09-03,CPCB,Pending,Expired,/documents/first_aid_certificate/JH-001/1679.pdf,1552,Sita Devi,2022-09-21 00:00:00
DOC-01680,JH-002,Mining Lease,Min-1680-2023,2022-10-29,2025-10-28,DGMS,Extracted,Expired,/documents/mining_lease/JH-002/1680.pdf,2518,Rajesh Kumar,2022-11-20 00:00:00
DOC-01681,JH-001,Training Certificate,Tra-1681-2023,2022-04-26,2023-04-26,CPCB,Extracted,Expired,/documents/training_certificate/JH-001/1681.pdf,2250,Rajesh Kumar,2022-05-20 00:00:00
DOC-01682,JH-003,Fire Safety Certificate,Fir-1682-2023,2022-09-27,2023-09-27,CPCB,Pending,Expired,/documents/fire_safety_certificate/JH-003/1682.pdf,2452,Sita Devi,2022-10-21 00:00:00
DOC-01683,JH-003,Training Certificate,Tra-1683-2023,2023-03-18,2027-03-17,State Government,Extracted,Verified,/documents/training_certificate/JH-003/1683.pdf,2063,Rajesh Kumar,2023-03-23 00:00:00
DOC-01684,JH-002,Environmental Clearance,Env-1684-2023,2023-02-13,2025-02-12,CPCB,Extracted,Expired,/documents/environmental_clearance/JH-002/1684.pdf,1192,Amit Patel,2023-02-25 00:00:00
DOC-01685,OD-002,Audit Report,Aud-1685-2023,2023-06-07,2028-06-05,Insurance Company,Extracted,Verified,/documents/audit_report/OD-002/1685.pdf,2826,Amit Patel,2023-06-14 00:00:00
DOC-01686,CG-001,Environmental Clearance,Env-1686-2023,2022-04-06,2027-04-05,DGMS,Pending,Pending,/documents/environmental_clearance/CG-001/1686.pdf,4511,Rajesh Kumar,2022-04-19 00:00:00
DOC-01687,CG-001,Insurance Certificate,Ins-1687-2023,2022-09-02,2024-09-01,Insurance Company,Extracted,Expired,/documents/insurance_certificate/CG-001/1687.pdf,3339,Rajesh Kumar,2022-09-11 00:00:00
DOC-01688,JH-002,Environmental Clearance,Env-1688-2023,2023-10-17,2027-10-16,DGMS,Extracted,Verified,/documents/environmental_clearance/JH-002/1688.pdf,4327,Rajesh Kumar,2023-11-02 00:00:00
DOC-01689,CG-001,First Aid Certificate,Fir-1689-2023,2022-09-18,2023-09-18,State PCB,Extracted,Expired,/documents/first_aid_certificate/CG-001/1689.pdf,3222,Rajesh Kumar,2022-09-22 00:00:00
DOC-01690,,First Aid Certificate,Fir-1690-2023,2022-09-23,2027-09-22,DGMS,Extracted,Verified,/documents/first_aid_certificate/global/1690.pdf,4023,Sita Devi,2022-10-16 00:00:00
DOC-01691,JH-002,Audit Report,Aud-1691-2023,2023-01-09,2025-01-08,State Government,Pending,Expired,/documents/audit_report/JH-002/1691.pdf,1106,Sita Devi,2023-02-05 00:00:00
DOC-01692,OD-001,Training Certificate,Tra-1692-2023,2022-01-01,2026-12-31,CPCB,Failed,Verified,/documents/training_certificate/OD-001/1692.pdf,1984,Rajesh Kumar,2022-01-13 00:00:00
DOC-01693,JH-003,Mining Lease,Min-1693-2023,2022-03-03,2024-03-02,State Government,Extracted,Expired,/documents/mining_lease/JH-003/1693.pdf,2069,Rajesh Kumar,2022-03-18 00:00:00
DOC-01694,JH-002,Training Certificate,Tra-1694-2023,2023-08-12,2025-08-11,State Government,Extracted,Expired,/documents/training_certificate/JH-002/1694.pdf,2278,Sita Devi,2023-09-03 00:00:00
DOC-01695,CG-002,Training Certificate,Tra-1695-2023,2023-05-27,2028-05-25,State Government,Extracted,Verified,/documents/training_certificate/CG-002/1695.pdf,1566,Amit Patel,2023-06-14 00:00:00
DOC-01696,OD-002,Environmental Clearance,Env-1696-2023,2022-12-14,2025-12-13,Insurance Company,Pending,Expired,/documents/environmental_clearance/OD-002/1696.pdf,4828,Rajesh Kumar,2022-12-27 00:00:00
DOC-01697,JH-001,Fire Safety Certificate,Fir-1697-2023,2023-03-12,2025-03-11,CPCB,Extracted,Expired,/documents/fire_safety_certificate/JH-001/1697.pdf,4999,Rajesh Kumar,2023-03-25 00:00:00
DOC-01698,CG-001,Audit Report,Aud-1698-2023,2022-08-11,2023-08-11,CPCB,Pending,Expired,/documents/audit_report/CG-001/1698.pdf,3698,Amit Patel,2022-09-09 00:00:00
DOC-01699,JH-003,Safety Certificate,Saf-1699-2023,2022-10-22,2025-10-21,CPCB,Extracted,Expired,/documents/safety_certificate/JH-003/1699.pdf,3039,Rajesh Kumar,2022-10-25 00:00:00
DOC-01700,OD-001,Insurance Certificate,Ins-1700-2023,2022-04-09,2024-04-08,Insurance Company,Extracted,Expired,/documents/insurance_certificate/OD-001/1700.pdf,3626,Amit Patel,2022-04-25 00:00:00
DOC-01701,CG-002,Audit Report,Aud-1701-2023,2023-08-15,2027-08-14,Insurance Company,Extracted,Verified,/documents/audit_report/CG-002/1701.pdf,598,Amit Patel,2023-08-31 00:00:00
DOC-01702,OD-001,Insurance Certificate,Ins-1702-2023,2023-05-09,2025-05-08,DGMS,Pending,Expired,/documents/insurance_certificate/OD-001/1702.pdf,3983,Rajesh Kumar,2023-05-16 00:00:00
DOC-01703,CG-002,First Aid Certificate,Fir-1703-2023,2023-05-25,2027-05-24,DGMS,Extracted,Verified,/documents/first_aid_certificate/CG-002/1703.pdf,4801,Rajesh Kumar,2023-06-05 00:00:00
DOC-01704,JH-002,Explosives Licence,Exp-1704-2023,2023-05-16,2028-05-14,CPCB,Pending,Verified,/documents/explosives_licence/JH-002/1704.pdf,1767,Rajesh Kumar,2023-05-19 00:00:00
DOC-01705,JH-003,Environmental Clearance,Env-1705-2023,2022-04-18,2023-04-18,DGMS,Pending,Expired,/documents/environmental_clearance/JH-003/1705.pdf,1986,Sita Devi,2022-05-03 00:00:00
DOC-01706,OD-002,Explosives Licence,Exp-1706-2023,2023-06-29,2026-06-28,State PCB,Pending,Expired,/documents/explosives_licence/OD-002/1706.pdf,4232,Amit Patel,2023-07-05 00:00:00
DOC-01707,JH-003,Fire Safety Certificate,Fir-1707-2023,2022-02-01,2023-02-01,State Government,Extracted,Expired,/documents/fire_safety_certificate/JH-003/1707.pdf,2528,Sita Devi,2022-02-28 00:00:00
DOC-01708,JH-003,Training Certificate,Tra-1708-2023,2022-09-02,2027-09-01,DGMS,Extracted,Verified,/documents/training_certificate/JH-003/1708.pdf,4409,Rajesh Kumar,2022-09-10 00:00:00
DOC-01709,OD-002,Explosives Licence,Exp-1709-2023,2023-11-08,2024-11-07,State Government,Pending,Expired,/documents/explosives_licence/OD-002/1709.pdf,751,Rajesh Kumar,2023-11-12 00:00:00
DOC-01710,JH-003,Insurance Certificate,Ins-1710-2023,2023-03-29,2024-03-28,CPCB,Extracted,Expired,/documents/insurance_certificate/JH-003/1710.pdf,4393,Rajesh Kumar,2023-04-15 00:00:00
DOC-01711,JH-002,First Aid Certificate,Fir-1711-2023,2023-10-03,2026-10-02,State Government,Extracted,Verified,/documents/first_aid_certificate/JH-002/1711.pdf,3692,Sita Devi,2023-10-10 00:00:00
DOC-01712,JH-002,Environmental Clearance,Env-1712-2023,2022-11-05,2025-11-04,DGMS,Extracted,Expired,/documents/environmental_clearance/JH-002/1712.pdf,1454,Rajesh Kumar,2022-11-15 00:00:00
DOC-01713,JH-001,Training Certificate,Tra-1713-2023,2023-08-12,2028-08-10,State PCB,Extracted,Verified,/documents/training_certificate/JH-001/1713.pdf,2207,Amit Patel,2023-08-26 00:00:00
DOC-01714,JH-001,Fire Safety Certificate,Fir-1714-2023,2023-05-14,2027-05-13,CPCB,Extracted,Verified,/documents/fire_safety_certificate/JH-001/1714.pdf,4643,Amit Patel,2023-06-09 00:00:00
DOC-01715,JH-003,Safety Certificate,Saf-1715-2023,2022-07-27,2026-07-26,Insurance Company,Extracted,Expired,/documents/safety_certificate/JH-003/1715.pdf,3562,Sita Devi,2022-08-07 00:00:00
DOC-01716,JH-002,Mining Lease,Min-1716-2023,2022-04-08,2026-04-07,State Government,Extracted,Expired,/documents/mining_lease/JH-002/1716.pdf,1565,Amit Patel,2022-05-05 00:00:00
DOC-01717,JH-001,First Aid Certificate,Fir-1717-2023,2023-03-21,2026-03-20,State PCB,Extracted,Expired,/documents/first_aid_certificate/JH-001/1717.pdf,1482,Amit Patel,2023-04-20 00:00:00
DOC-01718,JH-002,Training Certificate,Tra-1718-2023,2023-11-09,2028-11-07,Insurance Company,Pending,Verified,/documents/training_certificate/JH-002/1718.pdf,4294,Rajesh Kumar,2023-12-04 00:00:00
DOC-01719,JH-003,Environmental Clearance,Env-1719-2023,2023-07-06,2027-07-05,DGMS,Pending,Verified,/documents/environmental_clearance/JH-003/1719.pdf,985,Amit Patel,2023-07-21 00:00:00
DOC-01720,CG-001,Fire Safety Certificate,Fir-1720-2023,2022-01-28,2027-01-27,DGMS,Extracted,Verified,/documents/fire_safety_certificate/CG-001/1720.pdf,1389,Amit Patel,2022-02-09 00:00:00
DOC-01721,OD-001,Safety Certificate,Saf-1721-2023,2022-05-08,2023-05-08,State Government,Pending,Expired,/documents/safety_certificate/OD-001/1721.pdf,2284,Sita Devi,2022-05-24 00:00:00
DOC-01722,OD-001,Explosives Licence,Exp-1722-2023,2022-10-18,2026-10-17,State Government,Extracted,Verified,/documents/explosives_licence/OD-001/1722.pdf,1674,Sita Devi,2022-11-16 00:00:00
DOC-01723,OD-002,Training Certificate,Tra-1723-2023,2023-03-05,2027-03-04,DGMS,Extracted,Verified,/documents/training_certificate/OD-002/1723.pdf,884,Rajesh Kumar,2023-03-27 00:00:00
DOC-01724,OD-001,Training Certificate,Tra-1724-2023,2022-12-04,2023-12-04,CPCB,Extracted,Expired,/documents/training_certificate/OD-001/1724.pdf,4459,Amit Patel,2022-12-18 00:00:00
DOC-01725,JH-002,Mining Lease,Min-1725-2023,2023-05-09,2027-05-08,DGMS,Extracted,Verified,/documents/mining_lease/JH-002/1725.pdf,1412,Sita Devi,2023-05-24 00:00:00
DOC-01726,OD-002,Fire Safety Certificate,Fir-1726-2023,2023-03-12,2026-03-11,State Government,Extracted,Expired,/documents/fire_safety_certificate/OD-002/1726.pdf,4926,Sita Devi,2023-03-17 00:00:00
DOC-01727,OD-001,Safety Certificate,Saf-1727-2023,2022-10-13,2026-10-12,CPCB,Extracted,Verified,/documents/safety_certificate/OD-001/1727.pdf,3098,Rajesh Kumar,2022-10-31 00:00:00
DOC-01728,CG-001,First Aid Certificate,Fir-1728-2023,2023-01-22,2024-01-22,Insurance Company,Pending,Expired,/documents/first_aid_certificate/CG-001/1728.pdf,1078,Sita Devi,2023-02-18 00:00:00
DOC-01729,OD-001,Training Certificate,Tra-1729-2023,2022-01-04,2027-01-03,State PCB,Extracted,Verified,/documents/training_certificate/OD-001/1729.pdf,634,Rajesh Kumar,2022-01-20 00:00:00
DOC-01730,CG-001,Training Certificate,Tra-1730-2023,2023-03-26,2028-03-24,Insurance Company,Extracted,Verified,/documents/training_certificate/CG-001/1730.pdf,3849,Rajesh Kumar,2023-04-21 00:00:00
DOC-01731,OD-001,Safety Certificate,Saf-1731-2023,2022-11-24,2023-11-24,DGMS,Extracted,Expired,/documents/safety_certificate/OD-001/1731.pdf,1681,Rajesh Kumar,2022-11-27 00:00:00
DOC-01732,JH-001,Training Certificate,Tra-1732-2023,2022-01-24,2024-01-24,State Government,Extracted,Expired,/documents/training_certificate/JH-001/1732.pdf,1347,Amit Patel,2022-02-22 00:00:00
DOC-01733,CG-001,Mining Lease,Min-1733-2023,2022-08-07,2027-08-06,CPCB,Extracted,Pending,/documents/mining_lease/CG-001/1733.pdf,970,Rajesh Kumar,2022-08-26 00:00:00
DOC-01734,,Environmental Clearance,Env-1734-2023,2023-02-18,2027-02-17,State PCB,Extracted,Verified,/documents/environmental_clearance/global/1734.pdf,1793,Rajesh Kumar,2023-02-25 00:00:00
DOC-01735,CG-001,Training Certificate,Tra-1735-2023,2022-06-07,2026-06-06,State PCB,Extracted,Expired,/documents/training_certificate/CG-001/1735.pdf,621,Sita Devi,2022-06-26 00:00:00
DOC-01736,JH-001,Audit Report,Aud-1736-2023,2023-02-01,2027-01-31,State PCB,Pending,Pending,/documents/audit_report/JH-001/1736.pdf,2094,Amit Patel,2023-02-24 00:00:00
DOC-01737,OD-002,First Aid Certificate,Fir-1737-2023,2023-12-20,2024-12-19,CPCB,Pending,Expired,/documents/first_aid_certificate/OD-002/1737.pdf,3679,Sita Devi,2024-01-02 00:00:00
DOC-01738,OD-001,Training Certificate,Tra-1738-2023,2022-11-05,2023-11-05,CPCB,Extracted,Expired,/documents/training_certificate/OD-001/1738.pdf,4521,Amit Patel,2022-11-29 00:00:00
DOC-01739,OD-001,Mining Lease,Min-1739-2023,2022-08-05,2024-08-04,Insurance Company,Extracted,Expired,/documents/mining_lease/OD-001/1739.pdf,3804,Rajesh Kumar,2022-08-17 00:00:00
DOC-01740,OD-002,Safety Certificate,Saf-1740-2023,2022-01-10,2027-01-09,State Government,Pending,Verified,/documents/safety_certificate/OD-002/1740.pdf,1684,Amit Patel,2022-01-18 00:00:00
DOC-01741,CG-002,Explosives Licence,Exp-1741-2023,2022-09-05,2025-09-04,CPCB,Extracted,Expired,/documents/explosives_licence/CG-002/1741.pdf,4966,Rajesh Kumar,2022-09-06 00:00:00
DOC-01742,CG-001,Safety Certificate,Saf-1742-2023,2023-04-16,2025-04-15,State Government,Pending,Expired,/documents/safety_certificate/CG-001/1742.pdf,3006,Sita Devi,2023-04-19 00:00:00
DOC-01743,JH-002,Safety Certificate,Saf-1743-2023,2022-12-14,2025-12-13,DGMS,Extracted,Expired,/documents/safety_certificate/JH-002/1743.pdf,4217,Rajesh Kumar,2023-01-06 00:00:00
DOC-01744,CG-002,Fire Safety Certificate,Fir-1744-2023,2022-07-28,2023-07-28,State Government,Failed,Expired,/documents/fire_safety_certificate/CG-002/1744.pdf,3624,Sita Devi,2022-08-11 00:00:00
DOC-01745,JH-002,Environmental Clearance,Env-1745-2023,2023-04-18,2025-04-17,DGMS,Extracted,Expired,/documents/environmental_clearance/JH-002/1745.pdf,4414,Amit Patel,2023-04-26 00:00:00
DOC-01746,JH-001,Environmental Clearance,Env-1746-2023,2022-10-25,2026-10-24,State Government,Extracted,Verified,/documents/environmental_clearance/JH-001/1746.pdf,3093,Rajesh Kumar,2022-11-17 00:00:00
DOC-01747,JH-003,Mining Lease,Min-1747-2023,2022-03-26,2026-03-25,State PCB,Extracted,Expired,/documents/mining_lease/JH-003/1747.pdf,1695,Sita Devi,2022-04-18 00:00:00
DOC-01748,CG-002,Environmental Clearance,Env-1748-2023,2022-11-07,2023-11-07,State Government,Failed,Expired,/documents/environmental_clearance/CG-002/1748.pdf,3964,Sita Devi,2022-11-23 00:00:00
DOC-01749,JH-001,First Aid Certificate,Fir-1749-2023,2022-03-05,2025-03-04,Insurance Company,Extracted,Expired,/documents/first_aid_certificate/JH-001/1749.pdf,4824,Sita Devi,2022-03-11 00:00:00
DOC-01750,OD-002,Explosives Licence,Exp-1750-2023,2022-07-26,2024-07-25,State Government,Extracted,Expired,/documents/explosives_licence/OD-002/1750.pdf,2718,Rajesh Kumar,2022-08-19 00:00:00
DOC-01751,CG-001,Audit Report,Aud-1751-2023,2022-06-12,2025-06-11,DGMS,Extracted,Expired,/documents/audit_report/CG-001/1751.pdf,1948,Sita Devi,2022-06-14 00:00:00
DOC-01752,OD-002,Training Certificate,Tra-1752-2023,2022-12-07,2026-12-06,State PCB,Extracted,Verified,/documents/training_certificate/OD-002/1752.pdf,4721,Rajesh Kumar,2022-12-17 00:00:00
DOC-01753,CG-002,Audit Report,Aud-1753-2023,2023-01-20,2025-01-19,DGMS,Extracted,Expired,/documents/audit_report/CG-002/1753.pdf,3003,Amit Patel,2023-02-05 00:00:00
DOC-01754,JH-001,Fire Safety Certificate,Fir-1754-2023,2022-01-28,2025-01-27,State Government,Failed,Expired,/documents/fire_safety_certificate/JH-001/1754.pdf,1395,Sita Devi,2022-02-24 00:00:00
DOC-01755,JH-001,Safety Certificate,Saf-1755-2023,2022-05-18,2026-05-17,State Government,Failed,Expired,/documents/safety_certificate/JH-001/1755.pdf,664,Amit Patel,2022-05-26 00:00:00
DOC-01756,JH-002,Training Certificate,Tra-1756-2023,2022-10-12,2027-10-11,State Government,Extracted,Verified,/documents/training_certificate/JH-002/1756.pdf,4073,Sita Devi,2022-10-20 00:00:00
DOC-01757,JH-002,Fire Safety Certificate,Fir-1757-2023,2023-04-27,2028-04-25,Insurance Company,Pending,Pending,/documents/fire_safety_certificate/JH-002/1757.pdf,3481,Amit Patel,2023-05-06 00:00:00
DOC-01758,CG-002,Training Certificate,Tra-1758-2023,2023-07-25,2026-07-24,State PCB,Extracted,Expired,/documents/training_certificate/CG-002/1758.pdf,4497,Rajesh Kumar,2023-08-02 00:00:00
DOC-01759,JH-001,Environmental Clearance,Env-1759-2023,2023-01-03,2026-01-02,State Government,Extracted,Expired,/documents/environmental_clearance/JH-001/1759.pdf,2160,Sita Devi,2023-01-19 00:00:00
DOC-01760,JH-002,Safety Certificate,Saf-1760-2023,2023-06-02,2024-06-01,State PCB,Extracted,Expired,/documents/safety_certificate/JH-002/1760.pdf,3474,Rajesh Kumar,2023-06-13 00:00:00
DOC-01761,JH-003,Audit Report,Aud-1761-2023,2023-11-23,2027-11-22,State PCB,Extracted,Verified,/documents/audit_report/JH-003/1761.pdf,4093,Sita Devi,2023-12-11 00:00:00
DOC-01762,CG-001,First Aid Certificate,Fir-1762-2023,2023-12-29,2027-12-28,CPCB,Extracted,Verified,/documents/first_aid_certificate/CG-001/1762.pdf,3952,Amit Patel,2023-12-30 00:00:00
