mine_id,equipment_type,shift,operating_hours,temperature_C,vibration,pressure_bar,dust_level_ug,rpm,oil_temp_C,load_percentage,machine_failure
JH-001,Drill Rig,Afternoon,3446.16,59.51,2.7253,62.69,264.16,1347.99,91.81,53.2,0
OD-002,Dumper,Night,3578.45,79.76,1.6584,146.4,121.39,1637.21,71.38,81.06,1
CG-001,Dumper,Morning,1274.69,45.6,3.1626,124.65,272.66,1741.14,82.94,90.5,0
CG-001,Dumper,Morning,1553.89,47.5,3.0698,145.28,32.74,1377.33,76.42,85.18,0
OD-002,Excavator,Afternoon,1939.01,44.13,5.2485,117.67,89.33,1316.16,77.15,67.28,0
JH-001,Loader,Night,3349.24,66.43,1.4937,101.1,279.85,1543.02,72.52,93.73,0
CG-001,Excavator,Morning,8930.5,37.11,1.9004,111.5,163.96,1465.6,86.67,95.8,0
OD-001,Drill Rig,Morning,3745.78,71.16,7.1836,90.45,98.06,1593.64,89.22,105.02,0
CG-001,Drill Rig,Morning,7271.19,46.01,2.9915,82.97,64.09,2143.88,91.85,84.66,0
CG-001,Dumper,Morning,919.2,48.4,3.0844,141.91,128.49,1974.92,71.48,33.54,1
OD-002,Loader,Morning,5951.88,86.55,4.4061,94.3,278.98,1530.94,91.59,43.95,0
OD-002,Loader,Morning,4870.72,78.49,6.7274,102.79,280.19,1060.51,88.38,102.67,1
JH-002,Dumper,Night,9781.78,61.79,1.5206,109.42,189.51,1361.89,59.6,108.02,0
CG-001,Excavator,Night,8477.46,40.33,8.0923,95.31,35.84,1779.55,81.83,39.86,0
OD-002,Excavator,Morning,4602.81,90.22,2.6596,119.27,134.25,1599.61,89.55,97.14,0
JH-002,Excavator,Night,7773.91,57.06,3.1016,98.01,171.89,839.81,82.44,43.32,0
OD-002,Dumper,Night,2011.08,63.71,2.8012,170.41,224.77,1365.91,73.71,61.09,0
CG-001,Crusher,Night,5667.13,73.68,5.7483,61.88,274.63,1755.62,64.0,95.95,0
JH-001,Excavator,Afternoon,838.73,30.56,4.3896,86.64,298.85,1396.62,70.12,107.37,0
CG-001,Crusher,Night,3546.08,50.4,2.5282,121.54,129.27,1323.53,84.62,37.63,0
OD-002,Drill Rig,Morning,2336.04,58.98,1.5473,68.59,266.34,1512.57,66.61,36.84,0
OD-001,Dumper,Morning,7217.21,61.96,2.4074,103.93,249.96,1122.1,74.72,53.43,0
OD-002,Loader,Night,4951.9,40.45,1.3928,93.36,179.18,1286.81,83.23,94.25,0
CG-002,Crusher,Afternoon,7535.6,64.9,4.2442,97.66,174.91,1041.51,73.37,62.14,0
OD-001,Excavator,Afternoon,5201.42,60.51,1.9363,124.22,294.64,990.5,69.32,91.01,0
CG-001,Excavator,Afternoon,956.2,85.01,2.5825,102.92,119.01,1916.72,69.39,79.21,0
OD-001,Drill Rig,Night,7380.14,75.0,4.887,84.98,136.7,1921.88,89.35,95.82,1
JH-002,Excavator,Afternoon,8348.97,55.96,4.0696,120.38,155.73,1686.84,75.71,73.58,0
JH-002,Loader,Afternoon,9044.96,57.06,3.2923,104.67,217.84,1610.74,72.56,33.21,0
CG-001,Dumper,Night,5762.72,75.22,1.8261,72.39,161.97,978.09,61.67,83.37,0
CG-001,Drill Rig,Night,7560.5,64.25,3.4646,86.62,184.07,1615.04,95.34,104.0,1
JH-002,Excavator,Night,7545.24,39.43,1.8264,98.32,121.01,1059.48,72.87,94.75,0
CG-002,Excavator,Morning,1641.92,91.41,3.4805,115.37,28.26,937.34,84.92,104.95,0
OD-001,Dumper,Afternoon,1725.78,45.15,1.4141,97.43,186.36,855.24,90.15,31.09,0
OD-001,Crusher,Night,801.77,97.18,4.9708,119.12,189.77,1145.2,76.57,98.36,1
OD-002,Dumper,Night,3267.14,66.42,3.0035,101.42,99.21,1222.49,70.28,94.46,0
JH-001,Crusher,Night,4787.74,50.47,2.701,86.45,189.51,1647.04,66.62,65.27,0
JH-001,Excavator,Morning,9979.19,24.49,3.3055,101.14,189.2,1314.5,83.84,38.48,0
CG-002,Excavator,Night,4366.83,71.65,2.5658,114.59,114.47,1426.41,89.78,78.17,0
JH-001,Crusher,Night,7289.8,36.75,2.8123,96.31,221.82,1652.89,76.97,32.73,0
CG-002,Loader,Morning,6964.63,65.36,5.1844,77.96,180.91,756.7,80.43,102.4,0
JH-001,Loader,Morning,2124.37,89.0,4.6116,103.93,39.49,1211.44,76.03,71.84,1
OD-001,Drill Rig,Night,679.22,42.93,3.8826,81.83,146.25,1469.04,75.28,74.97,0
CG-001,Loader,Afternoon,5505.47,71.07,3.0833,129.98,264.67,1175.18,93.69,79.15,0
OD-001,Loader,Night,7033.03,47.83,2.3205,122.78,231.84,1784.99,83.34,85.91,0
CG-001,Crusher,Morning,9982.69,77.0,4.648,95.32,50.99,1197.62,75.93,33.97,1
CG-002,Crusher,Afternoon,3650.25,60.99,1.7241,109.14,286.2,1650.12,76.71,70.91,0
JH-002,Crusher,Night,8974.01,59.71,6.6326,98.23,82.78,1620.56,75.23,43.96,0
CG-002,Loader,Afternoon,3881.13,78.11,3.8798,130.07,110.53,1450.15,72.62,86.98,0
CG-002,Loader,Morning,6925.18,69.38,4.9082,67.8,69.66,1873.22,81.07,93.9,0
CG-002,Dumper,Morning,6022.7,47.93,3.4346,103.9,221.41,1480.45,64.11,76.89,0
CG-002,Crusher,Morning,624.49,86.81,2.557,80.95,171.98,1606.26,67.81,81.69,0
OD-002,Loader,Afternoon,876.05,36.96,4.3674,108.46,175.82,1729.28,72.78,84.33,0
JH-002,Dumper,Afternoon,305.56,64.14,1.3449,62.34,210.74,1523.98,83.05,57.23,0
JH-002,Dumper,Morning,3771.26,47.66,2.0252,106.58,180.72,1492.99,71.04,55.49,0
CG-001,Dumper,Morning,7483.43,37.69,2.4706,138.78,108.77,1459.84,93.85,101.23,1
CG-001,Excavator,Night,1810.28,42.99,1.3628,89.08,278.21,1669.87,73.55,89.61,0
CG-002,Excavator,Morning,6097.94,59.26,3.7379,69.85,177.35,1665.46,77.75,68.67,0
OD-001,Dumper,Morning,2959.4,65.25,5.1189,113.2,221.58,1330.89,86.98,89.69,0
CG-001,Crusher,Morning,7990.23,75.88,1.1567,93.68,54.67,1830.86,73.84,75.76,0
CG-002,Drill Rig,Night,8004.12,82.14,2.2084,118.87,114.87,1921.32,92.97,40.26,0
JH-002,Dumper,Night,7776.6,64.17,2.4973,121.98,234.9,1334.82,78.5,47.52,0
CG-002,Loader,Night,5295.85,53.35,3.1946,120.63,107.8,1683.87,83.09,95.48,0
JH-002,Crusher,Morning,2917.21,75.59,4.1682,99.49,220.49,2086.5,77.65,79.43,0
JH-002,Dumper,Afternoon,8113.5,50.78,2.3645,136.48,152.46,1419.48,79.98,41.53,1
JH-001,Drill Rig,Morning,1942.4,36.07,4.3511,115.89,241.43,1499.46,73.95,64.7,0
JH-001,Loader,Afternoon,2968.62,74.09,2.8411,85.53,224.72,946.08,75.51,52.97,0
JH-001,Loader,Afternoon,1921.08,79.86,2.0109,87.0,83.31,1665.89,76.42,74.23,0
CG-001,Excavator,Night,6774.68,47.67,3.0505,126.09,53.48,1084.4,81.79,100.38,0
CG-001,Dumper,Morning,6893.74,89.41,1.4454,113.38,116.91,1438.66,67.56,37.65,0
OD-001,Loader,Night,6559.85,68.75,2.3934,85.58,86.22,1440.33,84.03,86.79,0
OD-002,Crusher,Night,4214.45,66.51,2.4899,92.85,112.57,1233.42,86.54,58.96,0
JH-002,Loader,Morning,1091.69,52.25,2.0089,98.72,29.6,1991.04,91.46,64.63,0
CG-002,Loader,Morning,9120.58,75.26,9.6437,116.41,141.62,1382.87,77.92,43.11,1
OD-002,Crusher,Afternoon,5126.54,37.13,5.211,95.54,203.58,1771.63,81.54,101.1,0
OD-002,Crusher,Morning,4129.02,54.9,3.0039,126.29,110.89,1133.24,73.5,88.45,0
OD-002,Crusher,Afternoon,5929.37,49.0,3.3664,107.24,208.27,1320.04,94.55,46.66,0
CG-002,Drill Rig,Afternoon,2008.63,40.37,3.52,127.26,203.87,1185.98,73.48,39.86,0
CG-001,Loader,Morning,1412.23,72.94,3.7146,77.07,31.27,917.16,81.21,73.22,0
OD-002,Drill Rig,Afternoon,4114.7,65.12,5.936,130.0,246.24,1324.0,98.26,74.53,0
OD-001,Loader,Night,2349.48,72.07,4.322,123.4,41.63,1855.1,87.77,88.41,0
OD-001,Dumper,Night,2518.47,55.83,1.0072,101.5,156.93,1634.9,62.41,34.8,0
CG-002,Dumper,Morning,8935.86,74.78,4.1239,89.5,268.1,1579.29,78.58,61.08,0
CG-001,Crusher,Night,5354.52,61.16,1.789,126.05,275.69,1812.03,82.21,88.6,0
JH-001,Drill Rig,Night,4886.34,52.92,2.0604,90.83,125.82,2022.82,68.79,101.53,0
OD-001,Drill Rig,Afternoon,6925.85,50.42,4.44,99.89,10.01,1127.98,102.27,41.97,0
CG-001,Dumper,Morning,9520.33,30.26,1.0708,110.11,175.27,885.74,61.7,71.48,0
OD-001,Drill Rig,Afternoon,1210.77,77.47,6.3999,77.29,298.97,1320.48,89.26,67.61,1
JH-002,Dumper,Night,8351.99,75.76,4.0905,96.35,204.18,2149.65,79.53,94.33,0
JH-001,Drill Rig,Morning,5881.79,103.91,3.2119,81.57,70.85,1492.87,71.86,66.46,0
CG-001,Drill Rig,Night,1547.04,54.98,4.1244,68.88,166.33,1588.3,86.76,79.27,0
JH-002,Loader,Night,3041.78,50.0,4.8271,141.68,171.92,1412.8,75.68,38.53,0
CG-001,Dumper,Morning,4875.38,34.48,3.0387,86.9,229.33,1645.09,102.72,39.62,0
CG-001,Excavator,Morning,6942.65,74.4,4.0029,112.48,255.73,1547.49,85.14,55.22,0
CG-002,Crusher,Morning,2501.81,70.95,1.6654,141.89,255.09,1516.77,85.09,47.51,0
JH-001,Excavator,Night,5395.3,83.28,4.0795,87.33,259.92,1486.96,79.91,55.38,0
OD-002,Drill Rig,Morning,6878.25,46.25,3.6834,74.79,269.18,1544.1,64.89,46.78,0
OD-002,Crusher,Night,4542.53,70.75,5.5824,135.24,118.05,1189.85,59.36,43.81,1
JH-001,Loader,Morning,8643.96,52.17,2.9656,81.37,119.91,1380.63,85.29,52.84,0
CG-002,Crusher,Morning,8707.65,80.16,3.1684,91.78,144.31,1438.6,89.24,107.03,0
OD-001,Loader,Night,4759.84,68.04,1.7132,88.6,215.54,1394.19,69.87,60.69,0
CG-002,Dumper,Morning,9731.96,36.66,2.7175,103.1,16.57,2179.51,76.81,88.68,0
JH-001,Excavator,Afternoon,848.29,58.03,3.6902,63.58,125.57,1579.36,85.1,81.81,0
JH-002,Crusher,Night,133.29,30.78,3.8692,112.44,33.86,1566.87,66.79,37.48,0
OD-001,Loader,Afternoon,3868.62,42.55,6.4018,109.3,199.81,1281.44,91.12,105.37,0
OD-001,Excavator,Night,6050.86,43.46,3.4238,117.31,98.07,1262.23,84.67,30.52,0
CG-001,Loader,Afternoon,6329.08,50.39,2.5951,116.9,28.67,1434.84,79.99,62.24,0
OD-001,Loader,Morning,4816.81,56.06,3.5906,109.08,41.6,1204.4,98.82,65.31,0
CG-001,Dumper,Afternoon,1336.34,62.47,2.0571,93.89,269.96,1119.74,83.97,104.71,0
OD-002,Drill Rig,Morning,1787.93,61.72,5.2726,101.17,256.48,1145.25,84.69,53.35,0
CG-001,Loader,Afternoon,8536.27,59.64,1.9218,86.97,228.04,2019.01,75.63,91.87,0
OD-001,Crusher,Morning,8692.32,64.99,2.2198,103.87,90.89,1066.27,76.29,79.68,0
CG-001,Drill Rig,Afternoon,6771.6,41.25,1.5876,84.2,154.37,1721.74,73.59,75.03,0
CG-001,Drill Rig,Afternoon,6675.76,61.1,2.8333,102.74,283.05,1632.45,71.36,98.55,0
JH-002,Drill Rig,Night,6017.05,81.52,3.7531,91.2,262.74,1784.38,90.34,106.69,0
CG-001,Loader,Afternoon,2108.97,57.51,6.213,83.65,212.14,2103.93,69.89,73.57,0
OD-002,Loader,Night,4339.68,67.42,2.6414,121.0,240.61,1720.92,82.93,94.26,0
JH-002,Excavator,Afternoon,6989.36,66.02,2.4298,115.86,16.14,1508.65,71.24,84.11,0
OD-001,Dumper,Morning,5418.8,72.93,0.7159,101.14,221.24,1232.57,81.75,32.41,0
CG-001,Dumper,Afternoon,283.95,64.31,3.0391,65.14,149.29,1554.69,80.49,74.03,0
OD-002,Dumper,Night,9540.21,72.68,2.7561,82.42,64.79,1799.93,71.35,69.66,0
JH-001,Excavator,Afternoon,8463.68,67.61,2.7398,98.46,288.0,1767.66,84.83,44.61,1
CG-001,Excavator,Morning,2679.4,69.86,5.7713,109.46,262.35,994.31,70.87,81.18,0
OD-002,Crusher,Night,6202.94,66.63,3.5718,109.79,254.34,1856.23,80.54,75.35,0
JH-002,Crusher,Morning,9240.07,44.9,2.2077,104.64,128.57,1475.89,56.36,108.86,0
CG-001,Excavator,Morning,1050.51,42.44,1.7283,100.61,74.46,1971.9,86.81,93.18,0
CG-002,Loader,Afternoon,5079.99,54.7,1.524,95.69,199.44,1768.94,86.56,75.01,0
CG-002,Crusher,Night,4616.81,83.27,2.1754,87.43,154.91,2116.97,95.86,32.0,0
CG-002,Dumper,Morning,4161.03,57.43,3.2773,133.11,205.85,1436.46,86.6,70.8,0
OD-002,Drill Rig,Morning,8372.33,64.64,0.9466,120.65,129.61,1786.67,65.99,33.04,0
OD-001,Crusher,Night,3868.4,30.49,2.5408,111.65,278.45,1514.13,65.32,38.83,0
JH-002,Drill Rig,Night,730.27,62.91,4.0589,77.31,287.99,1614.62,89.86,38.58,0
JH-002,Crusher,Morning,751.79,61.29,1.6199,76.35,240.3,1031.98,95.97,95.28,1
JH-002,Loader,Morning,523.17,19.9,2.4866,99.36,96.8,1768.12,60.53,76.86,0
CG-001,Crusher,Morning,4150.54,64.36,1.6557,89.73,56.99,828.91,77.34,78.35,0
JH-002,Crusher,Morning,7212.22,35.24,0.7018,77.21,137.13,1365.36,80.27,92.03,0
JH-001,Dumper,Night,2116.85,49.12,1.8218,102.09,138.12,1518.84,75.5,108.03,0
OD-001,Crusher,Morning,6500.04,74.92,1.5972,62.33,249.07,1772.82,80.97,60.88,0
CG-002,Dumper,Night,6902.18,62.36,4.005,98.17,16.09,1661.01,86.92,86.77,0
JH-002,Drill Rig,Night,2626.5,53.27,3.4565,110.19,36.29,1613.33,99.07,90.56,0
JH-002,Drill Rig,Afternoon,6045.52,51.99,1.6146,109.54,108.09,1180.84,85.49,66.45,0
CG-001,Crusher,Night,6880.2,53.73,5.1879,63.89,45.28,1551.41,77.43,66.47,0
OD-002,Dumper,Morning,4719.47,62.41,3.9063,62.95,120.57,1718.7,82.65,45.14,0
CG-001,Crusher,Afternoon,3433.49,41.99,2.3912,95.75,71.42,1307.48,68.72,55.4,0
JH-002,Drill Rig,Morning,6229.6,76.87,3.206,87.38,294.88,1209.92,79.43,50.04,0
CG-001,Crusher,Afternoon,9780.69,42.79,1.6944,75.66,160.69,1561.88,82.64,96.64,0
CG-001,Loader,Night,4325.73,34.09,0.7938,56.95,192.77,846.46,77.55,107.95,0
OD-002,Crusher,Afternoon,3978.18,74.87,2.8446,82.36,248.0,1201.32,69.19,92.66,0
CG-001,Dumper,Morning,4696.24,53.45,1.3743,97.96,158.51,1639.79,76.07,103.68,0
CG-001,Excavator,Morning,854.56,61.06,2.4268,95.28,140.12,2117.28,76.01,63.09,0
JH-002,Drill Rig,Morning,5576.32,69.82,3.3384,75.93,180.19,1716.64,70.47,76.59,0
OD-002,Drill Rig,Afternoon,3354.1,49.21,1.0286,79.94,54.9,1353.66,67.03,35.34,0
JH-002,Dumper,Morning,1302.08,62.06,3.0142,93.18,245.43,765.5,67.27,98.84,0
CG-002,Crusher,Morning,4715.94,69.72,4.1092,83.42,194.42,1722.73,86.32,81.75,0
CG-001,Dumper,Morning,133.5,84.65,0.9613,106.45,281.1,1672.58,72.29,89.94,0
CG-001,Crusher,Morning,4077.67,52.33,3.8679,111.19,227.24,1026.87,72.08,36.26,0
JH-001,Dumper,Morning,1146.78,53.06,7.0251,109.07,94.03,1322.8,96.05,58.44,0
CG-001,Excavator,Morning,340.5,68.45,2.3928,78.12,248.45,1350.31,72.5,74.72,0
OD-002,Dumper,Afternoon,8262.3,63.13,3.9362,106.67,38.3,2515.58,93.59,69.28,0
JH-001,Drill Rig,Afternoon,9170.86,57.94,1.6449,107.18,43.91,983.04,93.94,88.3,0
CG-001,Drill Rig,Night,2155.98,83.89,4.3065,129.72,271.18,1847.94,77.34,68.12,0
JH-002,Drill Rig,Night,5439.05,34.76,3.5081,139.49,55.14,1583.14,84.35,104.2,0
OD-002,Drill Rig,Night,2851.79,38.67,3.031,124.8,35.62,1887.02,68.11,80.21,0
CG-002,Drill Rig,Afternoon,4986.42,34.94,2.9459,90.85,293.02,1026.73,69.1,66.73,0
CG-001,Crusher,Night,4422.65,78.03,3.3109,84.56,129.64,1612.27,87.28,104.36,0
JH-001,Excavator,Night,2763.61,67.72,2.6327,95.98,226.16,1771.37,94.45,72.51,0
CG-001,Dumper,Morning,7033.9,39.44,1.6712,88.56,226.88,1497.16,85.8,92.68,0
JH-002,Drill Rig,Afternoon,1352.26,58.15,2.5246,141.88,91.15,1205.53,76.17,74.44,0
OD-001,Loader,Morning,625.42,59.58,2.6542,119.11,39.19,1540.79,76.06,109.52,0
CG-001,Dumper,Afternoon,7699.99,26.86,1.5114,112.46,56.06,1090.99,79.82,50.33,0
CG-002,Excavator,Afternoon,6692.71,62.82,2.5722,116.06,126.28,1527.62,90.06,44.18,0
CG-002,Excavator,Night,5035.41,42.34,2.6356,127.42,287.49,1518.98,74.74,102.14,0
CG-002,Excavator,Morning,4731.12,70.6,2.0953,112.36,120.87,1758.42,77.19,74.98,0
JH-001,Loader,Morning,5024.37,42.8,3.2419,96.18,270.4,1464.49,86.18,76.18,0
CG-001,Crusher,Morning,4426.54,63.29,3.6501,114.84,243.97,1518.89,90.64,82.08,0
OD-002,Loader,Night,3989.63,79.42,1.9506,114.67,165.88,1990.95,77.68,103.94,0
CG-001,Loader,Afternoon,5046.94,74.62,2.9287,77.66,42.18,1020.25,75.41,99.36,0
CG-001,Crusher,Morning,5332.3,67.61,4.2828,148.02,219.47,1703.72,74.81,86.99,0
JH-002,Drill Rig,Morning,6949.83,58.78,1.6402,87.73,211.17,1510.29,88.36,104.14,0
OD-001,Loader,Afternoon,7140.95,37.5,1.1834,130.85,144.32,1148.0,82.15,50.52,0
JH-002,Drill Rig,Afternoon,3838.53,53.41,1.698,96.79,147.89,1496.77,72.58,36.68,0
JH-001,Excavator,Morning,4194.05,56.61,3.5376,123.18,22.82,2192.98,98.22,95.77,1
CG-002,Dumper,Afternoon,3799.6,55.53,2.1633,101.08,115.06,1573.52,85.93,105.77,0
CG-001,Crusher,Night,5411.7,37.0,1.4634,71.13,134.39,1933.26,81.99,106.69,0
OD-002,Drill Rig,Morning,4588.2,66.52,5.1279,121.38,60.8,1707.29,79.98,109.75,0
CG-001,Excavator,Afternoon,8907.0,42.29,1.5066,129.47,68.49,1318.49,74.78,101.66,0
OD-002,Loader,Morning,6993.98,83.19,2.4961,99.86,87.92,1550.69,64.93,32.57,0
CG-002,Dumper,Night,8996.7,62.22,3.9286,117.16,157.66,1634.49,89.32,67.67,0
JH-001,Dumper,Afternoon,7120.46,74.69,3.8003,86.14,31.41,1506.39,74.46,30.41,0
JH-002,Drill Rig,Morning,9712.82,74.38,3.349,101.26,151.99,1961.96,74.97,108.41,0
OD-001,Excavator,Night,6393.79,91.17,1.9465,122.18,114.09,1412.96,78.2,71.16,0
OD-001,Crusher,Night,9639.15,62.73,3.5929,107.65,159.37,1649.55,75.01,80.56,0
OD-002,Dumper,Afternoon,1665.88,54.15,2.7384,110.24,170.21,1463.26,92.01,101.94,0
CG-001,Crusher,Night,619.53,54.44,3.331,120.54,251.12,1859.56,68.41,63.28,0
JH-002,Drill Rig,Night,5833.34,82.44,5.3942,133.74,116.66,1368.47,76.21,78.05,1
OD-001,Crusher,Morning,9836.58,40.2,1.4965,122.63,250.6,1350.99,65.93,55.05,1
CG-002,Loader,Afternoon,4234.29,46.83,3.2957,106.63,36.35,1621.71,71.99,58.17,0
CG-002,Dumper,Morning,2199.23,63.55,2.9185,99.71,17.58,1641.7,75.62,76.71,0
OD-002,Loader,Night,5263.26,57.71,4.3587,103.84,62.95,1738.31,91.62,71.81,0
CG-001,Drill Rig,Night,6523.11,74.51,6.6138,74.32,171.92,1343.55,77.05,76.04,0
JH-001,Loader,Afternoon,3220.27,39.92,6.5116,105.36,238.26,1295.61,83.05,47.26,0
CG-001,Crusher,Night,7176.22,59.0,4.1268,77.1,289.51,2010.08,70.36,99.15,0
OD-001,Crusher,Morning,9753.63,57.19,2.0151,92.52,87.89,1763.97,78.41,74.35,0
OD-002,Excavator,Night,8979.93,43.92,2.2009,115.0,105.94,1068.46,78.91,44.96,0
JH-001,Dumper,Morning,2986.7,73.18,3.8989,92.13,83.41,1167.01,57.37,30.06,0
OD-002,Loader,Morning,3334.56,58.62,1.4286,128.18,100.38,1238.65,75.37,96.65,0
OD-002,Excavator,Night,3778.26,57.99,2.4188,99.19,124.49,1844.47,93.61,58.54,0
CG-002,Crusher,Morning,4006.07,47.63,1.8793,124.08,188.31,1529.51,73.91,35.3,0
CG-002,Loader,Night,1093.16,54.45,1.5093,94.47,171.25,1234.33,92.47,61.2,0
CG-001,Drill Rig,Morning,7643.43,44.68,3.0768,97.85,26.81,1631.89,91.11,101.08,0
JH-002,Drill Rig,Morning,3716.86,72.96,4.0341,123.07,162.76,1898.53,66.63,95.17,0
OD-002,Drill Rig,Night,8810.22,75.49,3.6698,96.46,234.0,1796.03,74.87,55.05,1
CG-001,Dumper,Night,9276.71,85.2,2.8837,107.49,201.76,1715.03,63.54,44.76,0
CG-001,Loader,Night,341.87,66.51,2.2793,91.5,199.57,975.43,79.5,55.04,0
JH-001,Excavator,Night,9886.18,54.91,2.0911,54.12,36.88,1360.23,99.35,36.53,0
CG-002,Dumper,Afternoon,7129.23,52.97,4.2027,88.06,160.11,1680.79,94.23,42.7,0
CG-002,Loader,Night,5251.88,67.36,2.1049,129.24,86.31,1158.81,80.14,44.53,0
JH-002,Loader,Night,3956.32,63.01,2.075,106.71,232.83,1873.46,78.74,91.39,0
OD-002,Drill Rig,Night,5233.33,57.39,3.3387,117.87,25.79,1364.79,100.59,109.57,1
OD-001,Crusher,Morning,3313.78,56.07,1.6644,118.59,186.63,1434.36,70.46,44.45,0
CG-001,Drill Rig,Morning,6264.61,77.57,2.8365,115.58,49.28,1963.1,86.3,62.43,0
CG-001,Loader,Afternoon,1020.5,53.52,2.0863,131.9,158.44,1252.96,63.36,40.88,0
OD-001,Loader,Afternoon,6249.11,80.2,1.9431,93.63,20.51,1432.53,63.64,88.5,0
OD-001,Crusher,Morning,2825.91,62.73,2.3989,129.7,157.13,1021.44,70.17,79.98,0
OD-001,Excavator,Morning,274.58,54.48,3.9639,113.42,200.17,1785.1,74.63,88.38,0
JH-001,Excavator,Morning,5571.79,48.22,2.9695,108.91,109.99,2427.6,80.99,40.82,0
CG-001,Dumper,Afternoon,5826.63,57.68,3.1474,58.88,283.31,1034.12,86.06,74.25,0
OD-002,Loader,Morning,4323.03,67.55,3.9728,108.04,134.43,817.59,70.32,51.78,0
JH-001,Drill Rig,Morning,815.63,54.34,3.713,118.35,98.12,1721.49,85.38,108.93,0
JH-002,Drill Rig,Night,8944.1,72.76,2.4861,104.66,245.39,1257.16,103.25,67.04,1
CG-002,Dumper,Night,6153.16,53.6,3.5904,125.01,70.39,1430.39,73.72,79.9,0
CG-002,Dumper,Morning,1245.56,58.13,2.4987,125.91,241.92,1875.2,80.9,38.23,0
JH-002,Drill Rig,Morning,5158.21,40.7,3.3842,94.43,259.93,1335.16,86.13,69.5,0
OD-001,Excavator,Afternoon,5022.82,68.39,4.5759,102.19,87.92,1331.12,92.3,61.73,0
JH-002,Crusher,Afternoon,697.98,55.99,3.5265,94.69,207.1,918.86,59.68,79.08,0
JH-001,Loader,Afternoon,6107.91,83.68,1.4576,91.57,139.11,1966.16,79.37,53.35,0
OD-001,Drill Rig,Afternoon,8102.43,70.57,2.1204,101.99,174.4,1418.5,101.03,88.87,0
OD-002,Loader,Night,7515.18,61.27,3.7576,104.69,179.46,1174.84,55.49,81.58,0
CG-001,Crusher,Night,2109.4,78.38,0.9254,58.19,68.1,1369.89,76.64,101.53,0
OD-001,Crusher,Morning,8636.7,66.08,3.1957,99.21,258.39,865.02,87.46,36.36,0
JH-001,Dumper,Night,3491.17,75.12,3.1071,108.1,295.47,960.19,73.46,82.76,0
CG-001,Drill Rig,Morning,9470.43,47.06,10.6299,102.59,159.94,1390.13,93.77,36.66,0
OD-002,Excavator,Night,810.3,66.92,3.3741,98.59,47.32,1456.5,74.6,93.68,0
OD-001,Crusher,Night,4913.47,67.54,2.5748,79.78,223.32,1752.34,89.86,41.92,0
JH-001,Dumper,Afternoon,6011.53,36.83,4.8639,73.87,57.32,1720.5,89.09,61.24,0
CG-001,Crusher,Morning,2551.74,82.6,2.2883,89.36,21.9,1467.82,76.74,36.22,0
JH-002,Crusher,Afternoon,7736.66,42.6,2.7763,63.75,146.29,1697.06,87.72,30.73,0
OD-001,Excavator,Afternoon,6306.27,40.52,2.8418,99.14,207.02,1409.86,72.55,106.07,0
JH-002,Excavator,Morning,279.28,17.27,3.6697,83.16,154.34,1170.19,94.47,46.4,0
CG-002,Loader,Morning,6122.85,67.11,1.7132,104.03,66.1,1755.19,93.57,36.56,0
OD-001,Drill Rig,Afternoon,4965.63,35.35,4.1237,88.78,149.59,833.98,101.33,37.36,0
OD-001,Excavator,Afternoon,2040.69,52.25,2.0899,61.1,57.86,1353.52,97.54,91.47,0
JH-001,Excavator,Afternoon,9957.91,72.57,7.6119,80.37,274.59,1170.42,88.36,78.77,1
CG-001,Drill Rig,Afternoon,8981.91,62.88,1.2756,103.73,135.21,1821.19,73.18,82.01,0
JH-002,Excavator,Night,2995.83,50.64,1.8614,115.59,101.91,1567.31,95.42,96.86,1
JH-001,Dumper,Afternoon,5456.6,36.14,0.9855,94.53,237.98,912.77,89.22,53.23,0
CG-002,Excavator,Night,3233.37,58.39,11.9703,105.03,168.93,1666.1,73.22,106.91,0
JH-001,Dumper,Afternoon,7777.41,72.83,1.4719,96.33,49.88,1515.35,78.28,30.36,0
CG-001,Excavator,Morning,9310.28,70.51,3.975,95.68,42.25,1229.17,79.87,96.26,0
JH-001,Excavator,Morning,3652.4,86.8,3.9099,83.78,87.63,1306.74,68.36,84.75,0
OD-002,Drill Rig,Night,8075.28,50.2,1.7281,99.37,231.78,1685.5,73.05,85.47,1
CG-002,Crusher,Night,5034.23,40.24,4.0009,87.74,140.94,1766.78,90.99,43.04,0
CG-001,Drill Rig,Morning,4026.13,64.65,1.5928,127.55,64.24,1394.26,86.4,68.83,0
OD-002,Dumper,Afternoon,9390.38,63.17,1.8098,86.5,21.3,1660.3,104.46,102.22,1
CG-002,Loader,Afternoon,5153.01,59.93,1.2449,103.52,117.72,1239.15,70.27,104.86,0
JH-001,Excavator,Morning,4727.36,48.8,3.7993,78.67,78.19,2012.78,79.93,70.47,0
OD-002,Crusher,Night,6757.1,20.2,1.0208,96.01,285.17,2125.78,77.78,82.23,0
CG-002,Dumper,Afternoon,2686.22,44.9,3.3093,79.8,68.3,1071.89,86.38,79.13,0
CG-001,Drill Rig,Morning,3315.45,68.36,2.5554,88.6,213.86,1924.7,77.52,90.36,0
OD-002,Loader,Afternoon,9327.25,64.26,6.4981,119.5,76.43,1903.03,68.97,101.5,0
JH-001,Dumper,Morning,6817.45,74.48,2.763,99.09,28.71,1702.36,73.92,81.82,0
OD-001,Loader,Morning,8283.71,65.18,4.1536,116.57,13.1,702.14,92.85,35.07,0
